TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
KDM2B,2.15,1.58E-02,-0.729,0.602,0.216,4.54E-02
DPF2,0.422,3.36E-01,1.442,0.505,0.217,4.58E-02
APOBEC3B,0.78,2.18E-01,1.372,0.478,0.219,4.70E-02
LMNB1,0.701,2.42E-01,1.758,0.467,0.22,4.77E-02
SMAD4,0.839,2.01E-01,1.019,0.49,0.221,4.84E-02
ZNF750,0.694,2.44E-01,1.751,0.466,0.221,4.86E-02
SMARCA2,0.768,2.21E-01,1.54,0.47,0.221,4.89E-02
MYBL2,0.768,2.21E-01,1.426,0.476,0.221,4.89E-02
NR1H2,1.22,1.11E-01,1.088,0.472,0.224,5.08E-02
SRCAP,0.58,2.81E-01,2.045,0.451,0.226,5.20E-02
KDM5B,1.24,1.08E-01,0.099,0.509,0.229,5.38E-02
NFIC,0.733,2.32E-01,1.098,0.488,0.23,5.45E-02
ZNF436,0.712,2.38E-01,1.538,0.469,0.23,5.45E-02
EED,0.249,4.02E-01,0.745,0.658,0.232,5.61E-02
KLF16,0.832,2.03E-01,1.304,0.468,0.232,5.64E-02
BANF1,1.046,1.48E-01,1.257,0.459,0.234,5.79E-02
NEUROG2,1.584,5.66E-02,1.141,0.449,0.235,5.87E-02
RUNX2,0.491,3.12E-01,1.469,0.482,0.236,5.90E-02
SIRT1,0.444,3.29E-01,1.398,0.489,0.236,5.93E-02
ZNF506,0.602,2.74E-01,1.814,0.453,0.237,6.01E-02
EGLN2,0.714,2.38E-01,1.382,0.469,0.24,6.23E-02
MYOD1,0.807,2.10E-01,1.311,0.461,0.242,6.40E-02
REPIN1,0.416,3.39E-01,1.121,0.501,0.246,6.66E-02
SMAD1,0.283,3.89E-01,0.997,0.533,0.246,6.69E-02
JUND,0.355,3.61E-01,0.639,0.542,0.247,6.81E-02
SMARCA5,0.394,3.47E-01,1.139,0.499,0.248,6.87E-02
ZNF425,0.625,2.66E-01,1.56,0.457,0.248,6.87E-02
ZNF680,0.554,2.90E-01,1.842,0.447,0.249,6.93E-02
DACOR1,0.509,3.05E-01,2.02,0.442,0.249,6.96E-02
TP73,0.791,2.14E-01,1.489,0.446,0.25,7.05E-02
EGR3,0.73,2.33E-01,1.137,0.471,0.251,7.14E-02
LHX2,0.711,2.39E-01,1.562,0.448,0.252,7.20E-02
ZNF563,0.562,2.87E-01,1.746,0.449,0.252,7.20E-02
ZNF134,0.531,2.98E-01,1.925,0.445,0.252,7.23E-02
LMNA,0.56,2.88E-01,1.589,0.455,0.253,7.29E-02
SMAD2-SMAD3,0.559,2.88E-01,0.819,0.494,0.253,7.29E-02
ZNF770,0.609,2.71E-01,1.505,0.454,0.255,7.48E-02
SOX4,0.904,1.83E-01,1.129,0.453,0.256,7.55E-02
CHD8,0.475,3.18E-01,1.101,0.486,0.257,7.64E-02
ZSCAN16,0.379,3.52E-01,0.97,0.502,0.257,7.64E-02
ZBTB42,0.657,2.55E-01,1.335,0.461,0.259,7.80E-02
SMARCA4,0.546,2.93E-01,-0.315,0.577,0.261,8.00E-02
ZNF445,0.557,2.89E-01,1.601,0.448,0.262,8.10E-02
GRHL1,0.711,2.38E-01,1.09,0.469,0.262,8.13E-02
ZNF362,0.739,2.30E-01,1.353,0.447,0.263,8.23E-02
ZNF35,0.659,2.55E-01,1.249,0.461,0.263,8.23E-02
ZNF320,0.711,2.39E-01,1.687,0.433,0.265,8.40E-02
PCGF2,0.872,1.92E-01,0.924,0.456,0.266,8.51E-02
ATF7IP,0.122,4.52E-01,1.803,0.47,0.269,8.75E-02
CEBPG,0.589,2.78E-01,1.386,0.449,0.272,9.03E-02
ZNF384,0.447,3.28E-01,0.908,0.484,0.273,9.14E-02
ZMYM3,0.724,2.35E-01,0.739,0.469,0.275,9.32E-02
IKZF2,0.811,2.09E-01,0.885,0.453,0.275,9.32E-02
ZNF823,0.464,3.22E-01,1.802,0.436,0.278,9.62E-02
TTF2,0.32,3.75E-01,0.12,0.543,0.278,9.69E-02
PPARG,0.646,2.59E-01,0.464,0.483,0.279,9.73E-02
ZNF549,0.418,3.38E-01,1.972,0.429,0.279,9.77E-02
ZEB1,0.538,2.95E-01,-0.357,0.54,0.279,9.81E-02
BCL11A,0.169,4.33E-01,0.455,0.535,0.283,1.02E-01
ZNF133,0.421,3.37E-01,1.874,0.43,0.284,1.03E-01
ZNF92,0.535,2.96E-01,1.383,0.445,0.285,1.05E-01
FOXO3,0.301,3.82E-01,0.831,0.489,0.288,1.07E-01
ZNF479,0.535,2.96E-01,1.306,0.445,0.29,1.10E-01
ZNF169,0.465,3.21E-01,1.575,0.436,0.29,1.10E-01
ZNF28,0.574,2.83E-01,1.094,0.45,0.292,1.12E-01
RARA,0.106,4.58E-01,0.625,0.518,0.293,1.13E-01
ZNF141,0.512,3.04E-01,1.343,0.442,0.293,1.14E-01
GTF3C5,0.813,2.08E-01,-0.215,0.482,0.294,1.14E-01
PRDM10,0.763,2.23E-01,0.847,0.446,0.295,1.15E-01
SOX10,0.484,3.14E-01,1.439,0.439,0.295,1.16E-01
SOX13,0.665,2.53E-01,0.994,0.447,0.297,1.17E-01
ZNF534,0.657,2.56E-01,0.715,0.461,0.297,1.17E-01
ZNF17,0.358,3.60E-01,1.89,0.422,0.298,1.19E-01
KLF5,0.797,2.13E-01,0.46,0.454,0.299,1.20E-01
ZNF467,0.663,2.54E-01,0.617,0.461,0.299,1.20E-01
ZNF664,0.581,2.81E-01,1.338,0.432,0.299,1.20E-01
CENPT,0.332,3.70E-01,1.991,0.419,0.299,1.20E-01
WDHD1,0.732,2.32E-01,0.86,0.443,0.301,1.23E-01
ELF3,0.718,2.36E-01,0.832,0.443,0.303,1.25E-01
CEBPB,0.216,4.14E-01,0.525,0.501,0.303,1.26E-01
EMX1,0.92,1.79E-01,-0.152,0.469,0.304,1.27E-01
ZNF697,0.128,4.49E-01,1.606,0.449,0.304,1.27E-01
ESCO2,0.651,2.58E-01,0.573,0.46,0.306,1.28E-01
ZNF101,0.367,3.57E-01,1.365,0.44,0.307,1.30E-01
ICE1,0.762,2.23E-01,0.585,0.447,0.308,1.32E-01
ZBTB6,0.755,2.25E-01,0.56,0.449,0.309,1.33E-01
ZSCAN2,0.485,3.14E-01,1.223,0.439,0.309,1.33E-01
ZNF75D,0.358,3.60E-01,1.725,0.422,0.309,1.33E-01
ZNF800,0.42,3.37E-01,1.634,0.42,0.31,1.33E-01
ATF3,0.356,3.61E-01,0.252,0.488,0.311,1.35E-01
H2AZ,1.992,2.32E-02,-1.548,0.52,0.312,1.36E-01
TRIM25,0.388,3.49E-01,-0.225,0.505,0.312,1.36E-01
MBD2,0.082,4.67E-01,-0.435,0.644,0.312,1.37E-01
PARP1,0.322,3.74E-01,1.863,0.418,0.312,1.37E-01
ZNF366,0.498,3.09E-01,0.715,0.454,0.316,1.43E-01
POLR2AphosphoS5,0.84,2.00E-01,0.395,0.44,0.317,1.43E-01
LMTK3,0.308,3.79E-01,1.435,0.436,0.318,1.45E-01
PPARGC1A,0.524,3.00E-01,0.861,0.443,0.32,1.48E-01
CHD7,0.018,4.93E-01,0.232,0.525,0.32,1.48E-01
RBL1,0.506,3.07E-01,0.921,0.441,0.322,1.50E-01
NFATC3,0.504,3.07E-01,0.92,0.441,0.323,1.51E-01
ZNF600,0.683,2.47E-01,0.618,0.439,0.323,1.51E-01
ZNF284,0.321,3.74E-01,1.695,0.418,0.323,1.52E-01
SMN1,0.296,3.84E-01,1.8,0.415,0.324,1.52E-01
ZNF335,0.826,2.05E-01,-0.182,0.456,0.325,1.54E-01
ZNF440,0.287,3.87E-01,1.802,0.413,0.326,1.56E-01
TEAD1,0.543,2.94E-01,0.91,0.435,0.329,1.60E-01
SMARCE1,0.081,4.68E-01,0.839,0.477,0.329,1.60E-01
GATA1,0.36,3.59E-01,0.924,0.445,0.33,1.61E-01
PGR,0.444,3.29E-01,1.092,0.433,0.33,1.62E-01
LARP7,-0.267,6.05E-01,0.729,0.507,0.333,1.67E-01
MITF,0.331,3.71E-01,1.178,0.436,0.333,1.67E-01
SP7,0.679,2.49E-01,0.44,0.439,0.334,1.68E-01
USF1,0.333,3.70E-01,-0.231,0.49,0.335,1.69E-01
ZNF282,0.828,2.04E-01,-0.316,0.452,0.335,1.69E-01
DNMT3A,0.213,4.16E-01,0.143,0.485,0.336,1.71E-01
WT1,0.624,2.66E-01,0.553,0.437,0.338,1.74E-01
ZNF585A,0.373,3.55E-01,1.175,0.424,0.34,1.78E-01
ZNF429,0.262,3.97E-01,1.671,0.411,0.341,1.78E-01
EZH1,0.257,3.99E-01,-1.155,0.664,0.343,1.82E-01
ZNF26,0.249,4.02E-01,1.641,0.409,0.345,1.85E-01
ZNF121,0.537,2.96E-01,0.72,0.429,0.346,1.86E-01
NOTCH3,0.152,4.40E-01,1.881,0.398,0.349,1.91E-01
TTF1,0.403,3.44E-01,1.116,0.418,0.35,1.93E-01
ZNF573,0.251,4.01E-01,1.515,0.41,0.352,1.96E-01
ZNF780A,0.235,4.07E-01,1.571,0.407,0.352,1.97E-01
ATF2,-0.096,5.38E-01,0.141,0.502,0.353,1.98E-01
SP4,0.546,2.92E-01,-0.535,0.474,0.353,1.98E-01
TCF7L1,-0.007,5.03E-01,0.291,0.486,0.354,2.00E-01
BRD9,0.502,3.08E-01,0.418,0.438,0.354,2.00E-01
RXRA,-0.224,5.89E-01,-0.048,0.525,0.355,2.02E-01
ZNF182,0.354,3.62E-01,1.067,0.422,0.356,2.02E-01
CTBP2,-0.046,5.18E-01,-0.294,0.518,0.356,2.02E-01
NIPBL,-0.016,5.06E-01,-0.532,0.539,0.356,2.03E-01
ZSCAN20,0.483,3.15E-01,0.728,0.423,0.357,2.05E-01
ZNF257,0.466,3.21E-01,0.406,0.436,0.36,2.10E-01
ZNF93,0.338,3.68E-01,1.012,0.42,0.362,2.13E-01
ICE2,0.433,3.33E-01,0.568,0.432,0.362,2.13E-01
ZNF554,0.313,3.77E-01,1.114,0.417,0.364,2.17E-01
SF1,0.145,4.42E-01,1.658,0.397,0.365,2.18E-01
CBX4,0.584,2.80E-01,-0.39,0.451,0.365,2.18E-01
HIF1A,-0.247,5.98E-01,0.369,0.491,0.365,2.19E-01
TCF12,-0.281,6.11E-01,0.031,0.512,0.366,2.19E-01
ZNF766,0.116,4.54E-01,0.764,0.444,0.366,2.19E-01
FXR2,0.331,3.70E-01,0.958,0.419,0.367,2.22E-01
KDM1A,-0.571,7.16E-01,0.078,0.546,0.369,2.25E-01
BCOR,0.09,4.64E-01,-1.022,0.554,0.37,2.28E-01
HDAC2,0.251,4.01E-01,-0.975,0.513,0.372,2.32E-01
RCOR1,0.187,4.26E-01,0.599,0.442,0.372,2.32E-01
ZBTB17,0.149,4.41E-01,0.176,0.461,0.372,2.32E-01
MAFG,0.279,3.90E-01,1.281,0.404,0.373,2.32E-01
MEF2B,-0.201,5.80E-01,0.484,0.477,0.373,2.34E-01
TCF7L2,-0.474,6.82E-01,-0.186,0.541,0.374,2.35E-01
E2F2,0.366,3.57E-01,0.606,0.423,0.375,2.36E-01
ZNF394,0.574,2.83E-01,-0.07,0.433,0.375,2.36E-01
ZNF423,0.572,2.84E-01,-0.005,0.431,0.376,2.38E-01
ZNF781,0.106,4.58E-01,1.487,0.405,0.376,2.39E-01
GFI1B,0.275,3.92E-01,1.109,0.406,0.381,2.47E-01
TAZ,0.346,3.65E-01,0.603,0.421,0.381,2.47E-01
PHIP,0.902,1.83E-01,-1.37,0.472,0.381,2.47E-01
BAHD1,0.022,4.91E-01,1.696,0.396,0.381,2.48E-01
ZNF341,0.682,2.48E-01,-0.285,0.428,0.382,2.50E-01
RAC3,0.328,3.72E-01,0.686,0.419,0.384,2.52E-01
ZNF778,0.109,4.57E-01,0.679,0.437,0.384,2.54E-01
CUX1,-0.614,7.30E-01,0.205,0.518,0.384,2.54E-01
CBFA2T2,0.265,3.95E-01,1.009,0.411,0.384,2.54E-01
ZNF808,0.068,4.73E-01,1.732,0.388,0.385,2.54E-01
HIC1,0.481,3.15E-01,0.064,0.428,0.386,2.57E-01
BATF,-0.405,6.57E-01,-0.102,0.505,0.388,2.61E-01
NFE2L1,0.008,4.97E-01,0.93,0.432,0.389,2.63E-01
RFX1,0.014,4.94E-01,0.73,0.438,0.39,2.65E-01
FAIRE,-0.539,7.05E-01,-0.156,0.527,0.39,2.65E-01
LDB1,0.201,4.21E-01,1.136,0.403,0.391,2.66E-01
ZNF331,0.079,4.69E-01,1.598,0.39,0.391,2.67E-01
SFPQ,0.053,4.79E-01,1.678,0.386,0.391,2.67E-01
DAXX,0.33,3.71E-01,0.728,0.408,0.392,2.68E-01
PCGF1,0.275,3.92E-01,-1.383,0.524,0.393,2.70E-01
ZNF136,0.024,4.91E-01,1.769,0.383,0.393,2.70E-01
CREB3L4,0.292,3.85E-01,0.69,0.414,0.393,2.71E-01
TRIM24,-0.07,5.28E-01,-0.015,0.472,0.394,2.73E-01
EP300,-1.236,8.92E-01,0.285,0.802,0.395,2.74E-01
ZNF248,0.057,4.77E-01,1.612,0.387,0.395,2.74E-01
ZNF263,0.251,4.01E-01,-0.568,0.469,0.395,2.74E-01
ZBTB8A,0.64,2.61E-01,-0.543,0.435,0.395,2.74E-01
CBX3,-0.403,6.57E-01,1.221,0.443,0.396,2.76E-01
ZNF788,0.131,4.48E-01,1.198,0.397,0.397,2.78E-01
ZNF438,0.305,3.80E-01,0.708,0.406,0.399,2.82E-01
PRKDC,0.113,4.55E-01,0.107,0.446,0.399,2.83E-01
PRMT1,0.26,3.97E-01,0.61,0.416,0.399,2.83E-01
ZNF692,0.519,3.02E-01,-0.364,0.429,0.4,2.85E-01
ZFP28,0.107,4.57E-01,1.346,0.39,0.401,2.86E-01
ARNT,-0.369,6.44E-01,-0.147,0.491,0.401,2.86E-01
L3MBTL4,0.373,3.55E-01,0.028,0.424,0.401,2.86E-01
ZNF611,0.332,3.70E-01,0.236,0.419,0.403,2.89E-01
SMARCB1,0.188,4.26E-01,-0.829,0.478,0.404,2.91E-01
GLIS2,0.595,2.76E-01,-0.65,0.436,0.404,2.93E-01
ZFP2,0.396,3.46E-01,-0.444,0.438,0.405,2.94E-01
STAT4,-0.408,6.58E-01,0.315,0.475,0.406,2.96E-01
ZFP64,0.12,4.52E-01,0.618,0.418,0.409,3.02E-01
MAX,0.176,4.30E-01,-1.449,0.519,0.409,3.02E-01
ZNF605,0.106,4.58E-01,1.175,0.392,0.411,3.07E-01
ZNF768,0.126,4.50E-01,1.009,0.395,0.415,3.14E-01
ZNF501,0.495,3.10E-01,-0.633,0.43,0.419,3.22E-01
ZNF687,0.342,3.66E-01,0.093,0.411,0.421,3.26E-01
INTS3,0.279,3.90E-01,0.209,0.412,0.422,3.28E-01
ZMYND8,0.242,4.05E-01,-0.867,0.465,0.422,3.30E-01
DDX5,-0.302,6.19E-01,-0.4,0.478,0.423,3.31E-01
ZNF140,-0.314,6.23E-01,1.222,0.412,0.426,3.38E-01
DPF1,0.113,4.55E-01,0.438,0.413,0.427,3.40E-01
SPIB,-0.014,5.06E-01,0.884,0.405,0.428,3.42E-01
EPAS1,0.175,4.31E-01,0.556,0.4,0.429,3.43E-01
ZNF273,0.407,3.42E-01,-0.642,0.428,0.431,3.48E-01
ZNF486,-0.183,5.73E-01,1.622,0.374,0.431,3.49E-01
KLF3,0.211,4.16E-01,0.329,0.404,0.432,3.51E-01
ZEB2,0.129,4.49E-01,-0.18,0.427,0.435,3.56E-01
ZFP37,0.457,3.24E-01,-0.642,0.42,0.436,3.59E-01
ZNF84,0.067,4.73E-01,0.951,0.388,0.436,3.59E-01
UHRF2,0.398,3.45E-01,-0.657,0.427,0.436,3.59E-01
CBX1,-0.159,5.63E-01,-0.868,0.483,0.439,3.64E-01
AGO1,0.04,4.84E-01,0.561,0.405,0.44,3.66E-01
DEK,-0.026,5.11E-01,-0.663,0.462,0.441,3.70E-01
H3F3B,-0.012,5.05E-01,1.195,0.38,0.441,3.70E-01
ZNF592,0.115,4.54E-01,0.541,0.395,0.443,3.72E-01
NCAPH2,0.545,2.93E-01,-1.055,0.432,0.443,3.72E-01
TRIM22,0.203,4.19E-01,0.028,0.405,0.445,3.77E-01
ZNF202,-0.087,5.35E-01,0.219,0.424,0.445,3.79E-01
TET3,0.025,4.90E-01,-1.041,0.473,0.446,3.80E-01
ERG,-0.743,7.71E-01,-0.862,0.534,0.447,3.82E-01
ZNF468,0.318,3.75E-01,-0.49,0.418,0.447,3.83E-01
TSC22D4,-1.222,8.89E-01,0.351,0.5,0.448,3.84E-01
TSHZ1,0.147,4.42E-01,0.321,0.392,0.45,3.90E-01
FOXP1,-0.841,8.00E-01,-0.769,0.531,0.452,3.92E-01
FOXM1,-1.14,8.73E-01,-0.757,0.595,0.452,3.94E-01
TBL1X,0.289,3.86E-01,-0.481,0.414,0.453,3.95E-01
HEXIM1,-0.055,5.22E-01,-1.128,0.478,0.454,3.97E-01
TGIF2,0.265,3.95E-01,-0.483,0.415,0.455,3.99E-01
INTS11,0.427,3.35E-01,-0.994,0.427,0.456,4.01E-01
TCF21,0.089,4.65E-01,0.37,0.393,0.457,4.04E-01
TP53,-0.598,7.25E-01,0.192,0.451,0.458,4.07E-01
EGR2,-0.167,5.66E-01,-0.612,0.452,0.459,4.09E-01
ZMIZ1,0.013,4.95E-01,-0.371,0.428,0.46,4.10E-01
ZXDB,0.362,3.59E-01,-0.72,0.412,0.462,4.14E-01
SSRP1,-0.985,8.38E-01,0.367,0.47,0.463,4.18E-01
EWSR1,-0.598,7.25E-01,0.026,0.453,0.463,4.18E-01
SS18,0.097,4.61E-01,-0.492,0.423,0.464,4.20E-01
ZNF414,0.313,3.77E-01,-0.769,0.418,0.465,4.21E-01
CREB1,-0.448,6.73E-01,-1.115,0.494,0.467,4.27E-01
ING5,0.003,4.99E-01,0.663,0.381,0.468,4.28E-01
PRDM12,-0.185,5.73E-01,1.301,0.36,0.469,4.30E-01
GATAD2B,-0.057,5.23E-01,0.162,0.405,0.47,4.33E-01
ETV7,0.114,4.55E-01,-0.036,0.393,0.472,4.36E-01
ZNF519,0.288,3.87E-01,-0.761,0.413,0.473,4.40E-01
KLF17,0.301,3.82E-01,-0.681,0.407,0.474,4.41E-01
ZNF528,0.14,4.44E-01,-0.305,0.397,0.475,4.43E-01
CBX8,-0.09,5.36E-01,-1.314,0.475,0.476,4.45E-01
E2F6,-0.342,6.34E-01,-1.647,0.523,0.476,4.46E-01
ZNF558,0.048,4.81E-01,0.23,0.386,0.477,4.49E-01
BACH1,-0.636,7.38E-01,-0.555,0.472,0.478,4.51E-01
HMBOX1,-0.001,5.00E-01,0.503,0.381,0.478,4.51E-01
MAZ,0.343,3.66E-01,-1.386,0.438,0.478,4.52E-01
PBX3,-0.482,6.85E-01,-0.817,0.472,0.48,4.56E-01
CRY1,-0.225,5.89E-01,1.24,0.357,0.481,4.57E-01
ZNF488,-0.25,5.99E-01,0.969,0.375,0.481,4.58E-01
ZTA,-0.32,6.26E-01,1.105,0.368,0.485,4.65E-01
BHLHE40,-0.152,5.61E-01,-0.991,0.45,0.486,4.69E-01
ZNF287,-0.257,6.01E-01,1.27,0.354,0.487,4.70E-01
LIN9,-0.025,5.10E-01,0.419,0.378,0.487,4.72E-01
ZNF674,0.226,4.11E-01,-0.756,0.406,0.487,4.72E-01
POU2F1,-0.264,6.04E-01,1.25,0.353,0.49,4.77E-01
KMT2B,0.006,4.98E-01,0.187,0.382,0.491,4.79E-01
L3MBTL2,0.063,4.75E-01,-0.129,0.388,0.491,4.80E-01
ETV4,-0.049,5.20E-01,-0.16,0.398,0.491,4.81E-01
ZNF44,0.05,4.80E-01,-0.086,0.386,0.492,4.83E-01
PKNOX1,-0.082,5.33E-01,0.449,0.375,0.493,4.85E-01
ZNF346,0.234,4.08E-01,-0.77,0.403,0.494,4.86E-01
SIX4,-0.333,6.30E-01,1.316,0.347,0.495,4.88E-01
RFX5,-0.353,6.38E-01,-1.115,0.467,0.496,4.90E-01
EHF,-0.093,5.37E-01,-0.096,0.395,0.496,4.90E-01
ZNF765,-0.242,5.96E-01,1.04,0.355,0.498,4.96E-01
ZNF682,0.101,4.60E-01,-0.413,0.39,0.499,4.97E-01
ZNF707,-0.615,7.31E-01,0.799,0.394,0.499,4.99E-01
ZNF671,-0.025,5.10E-01,0.155,0.378,0.499,4.99E-01
BRD7,0.119,4.53E-01,-0.61,0.394,0.5,5.01E-01
MYNN,-0.242,5.96E-01,-0.07,0.398,0.501,5.03E-01
PSIP1,0.014,4.95E-01,-0.101,0.383,0.502,5.05E-01
CHRM2,-0.397,6.54E-01,-1,0.456,0.503,5.06E-01
ZNF580,0.101,4.60E-01,-0.49,0.39,0.503,5.06E-01
ZNF280A,-0.258,6.02E-01,1.058,0.354,0.503,5.07E-01
FOXP2,0.04,4.84E-01,-1.066,0.428,0.504,5.09E-01
HOXA4,0.184,4.27E-01,-0.852,0.401,0.504,5.09E-01
CBX6,0.083,4.67E-01,-0.52,0.392,0.505,5.11E-01
ZNF675,-0.249,5.98E-01,0.931,0.355,0.505,5.11E-01
USF2,-0.393,6.53E-01,-1.114,0.458,0.508,5.19E-01
ZFP69B,0.154,4.39E-01,-0.913,0.403,0.508,5.19E-01
C11orf30,-0.243,5.96E-01,0.102,0.385,0.513,5.29E-01
ZKSCAN5,0.138,4.45E-01,-0.855,0.397,0.513,5.30E-01
ZC3H8,-0.242,5.96E-01,-0.593,0.414,0.514,5.32E-01
ZNF618,-0.048,5.19E-01,-0.032,0.375,0.515,5.33E-01
SIRT6,-0.151,5.60E-01,0.293,0.364,0.515,5.35E-01
GPS2,0.096,4.62E-01,-0.698,0.392,0.517,5.38E-01
TAL1,-1.175,8.80E-01,0.586,0.429,0.521,5.47E-01
DNMT3B,-0.789,7.85E-01,-0.352,0.434,0.522,5.49E-01
BANP,-0.495,6.90E-01,0.18,0.392,0.523,5.51E-01
ZNF786,0.117,4.53E-01,-0.937,0.394,0.525,5.57E-01
PATZ1,-0.002,5.01E-01,-1.359,0.431,0.526,5.57E-01
CBX5,-0.651,7.42E-01,-0.382,0.425,0.526,5.57E-01
SPI1,-3.903,1.00E+00,-0.698,0.566,0.528,5.63E-01
PBX2,-0.506,6.94E-01,-0.148,0.399,0.53,5.67E-01
ZNF585B,-0.421,6.63E-01,0.771,0.352,0.531,5.69E-01
STAT3,-1.049,8.53E-01,-0.647,0.462,0.531,5.69E-01
ZNF304,-0.331,6.30E-01,0.688,0.347,0.532,5.71E-01
SP1,-0.763,7.77E-01,-1.625,0.496,0.533,5.74E-01
E2F3,0.085,4.66E-01,-0.938,0.39,0.536,5.81E-01
MBD3,-0.748,7.73E-01,-0.773,0.444,0.536,5.81E-01
HOXA2,0.022,4.91E-01,-0.732,0.383,0.538,5.85E-01
EGR1,-0.575,7.17E-01,-1.69,0.481,0.542,5.95E-01
MEN1,-0.205,5.81E-01,-0.528,0.383,0.545,6.00E-01
MAF,-1.049,8.53E-01,-1.181,0.479,0.546,6.04E-01
KDM6B,-0.527,7.01E-01,-0.776,0.419,0.547,6.05E-01
SETX,0.024,4.90E-01,-0.882,0.383,0.547,6.05E-01
TRAF7,-0.01,5.04E-01,-1.416,0.419,0.548,6.07E-01
ZNF586,-0.53,7.02E-01,1.094,0.328,0.548,6.07E-01
YAP1,-0.854,8.03E-01,0.008,0.405,0.548,6.07E-01
ZNF649,-0.539,7.05E-01,1.143,0.327,0.549,6.08E-01
ZNF623,-0.202,5.80E-01,-0.377,0.367,0.55,6.12E-01
E2F8,-0.12,5.48E-01,-0.516,0.368,0.551,6.13E-01
KLF8,0.042,4.83E-01,-1.235,0.397,0.551,6.15E-01
ERCC2,-0.31,6.22E-01,0.226,0.349,0.551,6.15E-01
CHAMP1,-0.239,5.94E-01,-0.404,0.369,0.552,6.15E-01
WDR5,-0.644,7.40E-01,-1.66,0.477,0.554,6.19E-01
PRDM2,-0.077,5.31E-01,-0.846,0.384,0.555,6.22E-01
RELB,-0.703,7.59E-01,-0.192,0.396,0.555,6.22E-01
MYF5,-0.208,5.82E-01,-0.261,0.358,0.555,6.22E-01
FOXG1,-0.194,5.77E-01,-0.353,0.359,0.555,6.23E-01
MKL2,-0.207,5.82E-01,-0.771,0.387,0.557,6.26E-01
ZNF18,-0.542,7.06E-01,-1.047,0.429,0.558,6.28E-01
MEIS1,-0.542,7.06E-01,0.291,0.363,0.559,6.31E-01
SCML2,-0.122,5.48E-01,-0.749,0.376,0.559,6.32E-01
FOXO1,-1.122,8.69E-01,-0.271,0.427,0.559,6.32E-01
ZNF641,-0.324,6.27E-01,-0.4,0.369,0.562,6.36E-01
ZNF695,-0.028,5.11E-01,-0.875,0.378,0.562,6.37E-01
JUN,-1.896,9.71E-01,-0.359,0.462,0.564,6.42E-01
MORC2,-0.973,8.35E-01,-1.2,0.462,0.565,6.43E-01
IRF4,-1.118,8.68E-01,-0.399,0.427,0.566,6.46E-01
PGBD3,-0.298,6.17E-01,-0.13,0.35,0.567,6.48E-01
PROX1,-1.191,8.83E-01,-0.852,0.453,0.57,6.54E-01
SOX9,-0.436,6.69E-01,-1.27,0.422,0.57,6.54E-01
BIRA,-0.706,7.60E-01,0.27,0.364,0.57,6.55E-01
PRDM11,-0.375,6.46E-01,-1.557,0.435,0.57,6.56E-01
RUNX3,-0.255,6.01E-01,-0.363,0.354,0.57,6.56E-01
ZNF547,-0.459,6.77E-01,-0.781,0.393,0.573,6.61E-01
RAD51,-0.664,7.47E-01,-0.002,0.369,0.574,6.63E-01
AFF1,-1.142,8.73E-01,-1.418,0.477,0.576,6.66E-01
EBF1,-0.71,7.61E-01,-0.322,0.386,0.576,6.66E-01
ILK,-0.653,7.43E-01,0.583,0.342,0.576,6.66E-01
ZNF8,-0.723,7.65E-01,0.051,0.369,0.576,6.68E-01
ZNF16,-0.605,7.28E-01,0.252,0.352,0.577,6.69E-01
PBX1,-0.501,6.92E-01,0.038,0.35,0.577,6.70E-01
HBP1,-0.154,5.61E-01,-1.148,0.388,0.578,6.72E-01
ZNF292,-0.541,7.06E-01,0.609,0.327,0.581,6.77E-01
TEAD1-TEAD4,-0.4,6.56E-01,-0.026,0.34,0.581,6.77E-01
ZBTB7A,-0.878,8.10E-01,-1.73,0.476,0.582,6.80E-01
ZNF281,-0.154,5.61E-01,-0.842,0.364,0.582,6.80E-01
ZNF71,-0.316,6.24E-01,-1.377,0.408,0.583,6.82E-01
ZNF324,-0.159,5.63E-01,-1.013,0.376,0.583,6.83E-01
INSM2,-0.184,5.73E-01,-0.896,0.368,0.585,6.85E-01
ZNF280D,-0.244,5.97E-01,-0.739,0.364,0.585,6.86E-01
GLYR1,-0.015,5.06E-01,-1.272,0.379,0.586,6.88E-01
C17orf49,-0.242,5.96E-01,-1.21,0.39,0.587,6.90E-01
LEF1,-1.26,8.96E-01,-1.715,0.496,0.588,6.92E-01
BRDU,-1.528,9.37E-01,0.749,0.383,0.588,6.93E-01
XBP1,-0.806,7.90E-01,-0.523,0.391,0.59,6.96E-01
ZNF441,-0.032,5.13E-01,-1.31,0.377,0.592,7.01E-01
VDR,-2.02,9.78E-01,-1.657,0.534,0.593,7.02E-01
MIER1,-0.417,6.62E-01,-0.53,0.357,0.593,7.03E-01
ADNP,-0.407,6.58E-01,-0.596,0.359,0.594,7.05E-01
FOS,-1.772,9.62E-01,-0.427,0.436,0.598,7.12E-01
WWTR1,-0.56,7.12E-01,-0.079,0.341,0.599,7.13E-01
MTA3,-1.077,8.59E-01,-1.014,0.432,0.599,7.14E-01
EP400,-0.221,5.87E-01,-0.893,0.357,0.6,7.16E-01
TLX1,-0.459,6.77E-01,-0.242,0.334,0.601,7.17E-01
ZNF483,-0.137,5.54E-01,-1.174,0.366,0.601,7.19E-01
