TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZSCAN2,-0.885,8.12E-01,-0.597,0.512,0.798,9.63E-01
HNF4A,-2.823,9.98E-01,-0.56,0.559,0.799,9.63E-01
LMNA,-1.465,9.29E-01,-0.415,0.526,0.799,9.64E-01
ZNF93,-0.644,7.40E-01,-1.081,0.531,0.801,9.65E-01
NOTCH3,-1.425,9.23E-01,-0.162,0.457,0.804,9.66E-01
LIN9,-0.868,8.07E-01,-0.664,0.513,0.804,9.66E-01
TP73,-1.945,9.74E-01,-0.354,0.532,0.805,9.67E-01
NEUROD1,-2.373,9.91E-01,-1.046,0.57,0.805,9.67E-01
ZNF695,-0.488,6.87E-01,-1.909,0.54,0.807,9.68E-01
ZNF486,-2.004,9.77E-01,-0.053,0.463,0.808,9.68E-01
L3MBTL4,-0.527,7.01E-01,-1.662,0.538,0.81,9.69E-01
PMEL,-0.805,7.90E-01,-1.247,0.542,0.81,9.69E-01
NCAPG2,-1.233,8.91E-01,-0.371,0.48,0.811,9.70E-01
ZFAT,-1.06,8.55E-01,-0.531,0.497,0.812,9.70E-01
ZNF304,-1.11,8.67E-01,-0.491,0.493,0.813,9.71E-01
ZNF350,-0.682,7.53E-01,-1.165,0.528,0.813,9.71E-01
CBX6,-0.831,7.97E-01,-2.079,0.554,0.814,9.71E-01
RARG,-1.103,8.65E-01,-0.874,0.537,0.815,9.72E-01
CHAT,-1.798,9.64E-01,-0.156,0.478,0.815,9.72E-01
MRE11A,-0.89,8.13E-01,-1.244,0.542,0.816,9.72E-01
SUMO2,-4.555,1.00E+00,-1.175,0.573,0.816,9.72E-01
CDX2,-1.997,9.77E-01,-0.472,0.535,0.816,9.72E-01
FOXP2,-0.574,7.17E-01,-2.467,0.546,0.816,9.72E-01
ZNF75D,-1.762,9.61E-01,-0.235,0.489,0.818,9.73E-01
RPE,-0.954,8.30E-01,-1.585,0.55,0.819,9.73E-01
NFIC,-1.323,9.07E-01,-1.839,0.565,0.82,9.74E-01
OTX2,-4.791,1.00E+00,-0.62,0.554,0.82,9.74E-01
ZNF362,-0.739,7.70E-01,-1.514,0.539,0.82,9.74E-01
HMBOX1,-0.838,7.99E-01,-0.946,0.515,0.821,9.74E-01
ZNF425,-0.678,7.51E-01,-1.328,0.528,0.821,9.74E-01
MCRS1,-0.617,7.31E-01,-1.674,0.533,0.821,9.74E-01
ZNF483,-0.601,7.26E-01,-1.821,0.534,0.822,9.75E-01
FOXA1,-18.037,1.00E+00,-0.808,0.563,0.822,9.75E-01
NFIA,-1.182,8.81E-01,-0.844,0.532,0.824,9.75E-01
PCGF2,-1.116,8.68E-01,-0.86,0.527,0.825,9.76E-01
GLYR1,-0.57,7.16E-01,-2.474,0.535,0.829,9.78E-01
BRD7,-0.618,7.32E-01,-2.047,0.532,0.83,9.78E-01
MAFF,-1.384,9.17E-01,-0.637,0.517,0.83,9.78E-01
ZNF808,-1.479,9.31E-01,-0.346,0.447,0.83,9.78E-01
SF1,-1.408,9.20E-01,-0.405,0.46,0.83,9.78E-01
MEN1,-0.984,8.38E-01,-1.18,0.534,0.831,9.78E-01
PPARGC1A,-0.78,7.82E-01,-1.316,0.52,0.835,9.80E-01
SMAD1,-2.684,9.96E-01,-0.97,0.558,0.835,9.80E-01
SS18,-0.869,8.08E-01,-2.771,0.549,0.837,9.80E-01
IRAK4,-0.675,7.50E-01,-1.946,0.528,0.838,9.81E-01
ZNF786,-0.643,7.40E-01,-2.497,0.531,0.84,9.82E-01
PBX2,-1.507,9.34E-01,-1.333,0.553,0.84,9.82E-01
SMARCA2,-1.631,9.49E-01,-0.528,0.498,0.84,9.82E-01
SIX2,-2.693,9.97E-01,-0.388,0.501,0.841,9.82E-01
ZNF783,-0.651,7.42E-01,-2.276,0.53,0.841,9.82E-01
ZNF280A,-1.293,9.02E-01,-0.566,0.475,0.843,9.83E-01
PAX3,-1.343,9.10E-01,-0.54,0.469,0.844,9.83E-01
CHD5,-1.053,8.54E-01,-0.923,0.498,0.844,9.83E-01
RFX2,-0.836,7.99E-01,-1.442,0.515,0.844,9.83E-01
TEAD1-TEAD4,-1.088,8.62E-01,-0.833,0.495,0.844,9.83E-01
ZNF780A,-1.157,8.76E-01,-0.738,0.489,0.845,9.83E-01
OSR2,-1.295,9.02E-01,-1.241,0.539,0.847,9.84E-01
SMN1,-1.55,9.39E-01,-0.438,0.432,0.847,9.84E-01
ZNF44,-0.738,7.70E-01,-1.893,0.524,0.847,9.84E-01
ZNF274,-2.057,9.80E-01,-0.419,0.485,0.847,9.84E-01
PLRG1,-2.3,9.89E-01,-0.289,0.421,0.848,9.84E-01
ZNF35,-0.729,7.67E-01,-1.981,0.524,0.848,9.84E-01
ZNF605,-1.083,8.61E-01,-0.929,0.495,0.851,9.85E-01
LRWD1,-1.711,9.57E-01,-0.388,0.364,0.852,9.85E-01
CSNK2A1,-0.839,7.99E-01,-1.604,0.515,0.852,9.86E-01
IRAK1,-0.734,7.69E-01,-2.233,0.524,0.853,9.86E-01
NR2F6,-1.737,9.59E-01,-0.9,0.534,0.854,9.86E-01
CENPC,-1.731,9.58E-01,-0.381,0.211,0.854,9.86E-01
MYBL2,-0.803,7.89E-01,-1.931,0.519,0.855,9.86E-01
PHOX2B,-1.457,9.28E-01,-0.547,0.451,0.855,9.86E-01
ILK,-1.792,9.63E-01,-0.523,0.484,0.857,9.87E-01
CENPT,-1.709,9.56E-01,-0.446,0.373,0.858,9.87E-01
PAX6,-1.835,9.67E-01,-1.468,0.551,0.86,9.88E-01
MBD4,-0.847,8.01E-01,-1.886,0.515,0.861,9.88E-01
HOXA9,-1.657,9.51E-01,-0.908,0.519,0.862,9.88E-01
ATF4,-3.085,9.99E-01,-1.008,0.547,0.863,9.89E-01
POU2F1,-1.636,9.49E-01,-0.525,0.413,0.864,9.89E-01
ZNF100,-1.084,8.61E-01,-2.067,0.531,0.868,9.90E-01
ARRB1,-1.538,9.38E-01,-0.845,0.497,0.868,9.90E-01
TLE3,-3.39,1.00E+00,-0.566,0.504,0.868,9.90E-01
FOXJ2,-1.167,8.78E-01,-1.485,0.52,0.868,9.90E-01
NEUROG2,-3.501,1.00E+00,-0.625,0.514,0.869,9.90E-01
PITX3,-1.09,8.62E-01,-1.217,0.495,0.871,9.90E-01
KDM1B,-1.525,9.36E-01,-0.633,0.438,0.871,9.90E-01
HOXB13,-6.207,1.00E+00,-0.75,0.528,0.872,9.91E-01
ZNF382,-2.668,9.96E-01,-1.469,0.55,0.874,9.91E-01
ZNF260,-1.056,8.54E-01,-1.58,0.498,0.877,9.92E-01
CEBPG,-2.213,9.87E-01,-0.892,0.516,0.877,9.92E-01
ZNF671,-0.92,8.21E-01,-2.297,0.509,0.877,9.92E-01
CEBPD,-1.455,9.27E-01,-3.114,0.545,0.878,9.92E-01
ASH1L,-0.956,8.31E-01,-2.203,0.506,0.879,9.92E-01
ZNF711,-1.03,8.48E-01,-1.827,0.5,0.88,9.92E-01
LDB1,-1.386,9.17E-01,-0.923,0.462,0.881,9.92E-01
ZNF664,-1.176,8.80E-01,-1.912,0.517,0.882,9.93E-01
GRIP1,-1.974,9.76E-01,-0.808,0.493,0.883,9.93E-01
SPIN1,-1.034,8.50E-01,-1.931,0.5,0.884,9.93E-01
HNF1B,-1.432,9.24E-01,-0.918,0.455,0.885,9.93E-01
ZNF136,-1.72,9.57E-01,-0.618,0.333,0.885,9.93E-01
ZIM3,-1.936,9.74E-01,-0.727,0.467,0.885,9.93E-01
ZNF133,-1.386,9.17E-01,-0.979,0.462,0.886,9.93E-01
ZNF573,-1.371,9.15E-01,-1.069,0.465,0.888,9.94E-01
DUX4,-2.546,9.95E-01,-0.724,0.484,0.888,9.94E-01
ZNF287,-1.714,9.57E-01,-0.681,0.353,0.889,9.94E-01
ZNF248,-1.704,9.56E-01,-0.742,0.381,0.889,9.94E-01
MAFB,-1.12,8.69E-01,-1.674,0.492,0.89,9.94E-01
ZNF430,-1.71,9.56E-01,-0.732,0.368,0.891,9.94E-01
ZNF778,-1.274,8.99E-01,-1.95,0.512,0.893,9.95E-01
ZNF182,-1.139,8.73E-01,-1.813,0.49,0.894,9.95E-01
ZNF26,-1.6,9.45E-01,-0.869,0.421,0.894,9.95E-01
ZNF84,-1.161,8.77E-01,-1.651,0.488,0.895,9.95E-01
PPARD,-1.086,8.61E-01,-2.212,0.495,0.897,9.95E-01
PDX1,-1.871,9.69E-01,-1.075,0.496,0.897,9.95E-01
NR0B1,-1.076,8.59E-01,-2.606,0.496,0.899,9.95E-01
SOX13,-1.523,9.36E-01,-1.613,0.505,0.902,9.96E-01
ZNF440,-1.541,9.38E-01,-1.023,0.434,0.902,9.96E-01
NKX3-1,-2.187,9.86E-01,-0.833,0.457,0.902,9.96E-01
EBF3,-2.495,9.94E-01,-0.949,0.49,0.903,9.96E-01
GFI1B,-1.77,9.62E-01,-2.298,0.534,0.904,9.96E-01
ASH2L,-1.75,9.60E-01,-1.085,0.481,0.904,9.96E-01
TBX5,-3.279,1.00E+00,-0.757,0.46,0.905,9.96E-01
ZSCAN20,-1.342,9.10E-01,-2.387,0.508,0.906,9.96E-01
ZFP28,-2.404,9.92E-01,-0.772,0.386,0.906,9.96E-01
SIX1,-2.032,9.79E-01,-1.702,0.524,0.909,9.97E-01
NCAPG,-2.177,9.85E-01,-1.255,0.502,0.909,9.97E-01
POU3F2,-1.615,9.47E-01,-1.477,0.49,0.911,9.97E-01
HLF,-1.931,9.73E-01,-1.079,0.468,0.911,9.97E-01
ZNF317,-2.679,9.96E-01,-0.912,0.462,0.911,9.97E-01
MAML3,-3.255,9.99E-01,-0.782,0.418,0.912,9.97E-01
PIAS1,-6.05,1.00E+00,-0.794,0.448,0.915,9.97E-01
HOXA2,-1.233,8.91E-01,-2.268,0.48,0.915,9.97E-01
NUP98-HOXA9,-1.707,9.56E-01,-1.107,0.377,0.917,9.97E-01
CREM,-1.798,9.64E-01,-1.741,0.507,0.917,9.97E-01
FEZF1,-1.829,9.66E-01,-1.639,0.502,0.917,9.97E-01
PRDM1,-2.372,9.91E-01,-1.927,0.524,0.919,9.98E-01
ARID3A,-2.179,9.85E-01,-1.705,0.511,0.921,9.98E-01
HHEX,-1.966,9.75E-01,-1.214,0.464,0.921,9.98E-01
HOXC9,-2.054,9.80E-01,-1.09,0.452,0.921,9.98E-01
EWSR1,-2.273,9.89E-01,-1.881,0.512,0.923,9.98E-01
ZNF585A,-1.315,9.06E-01,-2.474,0.472,0.923,9.98E-01
PGR,-1.703,9.56E-01,-1.262,0.383,0.925,9.98E-01
PPARG,-6.873,1.00E+00,-2.317,0.538,0.925,9.98E-01
H3F3B,-1.719,9.57E-01,-1.203,0.333,0.926,9.98E-01
HNF4G,-3.75,1.00E+00,-1.568,0.51,0.927,9.98E-01
NFIL3,-1.568,9.42E-01,-1.574,0.428,0.928,9.98E-01
HNF1A,-2.913,9.98E-01,-1.35,0.482,0.934,9.99E-01
ERF,-2.427,9.92E-01,-1.504,0.479,0.936,9.99E-01
PRDM6,-1.708,9.56E-01,-1.619,0.374,0.939,9.99E-01
HES2,-7.096,1.00E+00,-1.245,0.468,0.942,9.99E-01
TCF21,-3.181,9.99E-01,-1.41,0.453,0.946,9.99E-01
KLF11,-2.48,9.93E-01,-3.989,0.488,0.955,1.00E+00
TRAF7,-2.559,9.95E-01,-3.859,0.486,0.956,1.00E+00
