TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
NEUROD1,2.081,1.87E-02,2.508,0.515,0.146,1.41E-02
ZNF512,1.628,5.17E-02,2.094,0.531,0.15,1.51E-02
PRKDC,1.549,6.07E-02,1.978,0.538,0.15,1.53E-02
EWSR1,1.171,1.21E-01,2.039,0.557,0.151,1.55E-02
CNOT3,1.723,4.24E-02,1.234,0.581,0.152,1.58E-02
SPI1,4.529,2.96E-06,1.174,0.552,0.152,1.59E-02
EHMT2,1.447,7.40E-02,2.244,0.529,0.152,1.59E-02
GFI1B,1.2,1.15E-01,2.651,0.529,0.153,1.61E-02
ZNF100,1.883,2.98E-02,1.37,0.559,0.153,1.61E-02
PROX1,1.306,9.58E-02,1.282,0.643,0.153,1.62E-02
POU5F1,3.506,2.27E-04,1.651,0.529,0.154,1.64E-02
ZNF425,1.155,1.24E-01,2.734,0.528,0.155,1.69E-02
EBF1,1.537,6.21E-02,1.371,0.572,0.156,1.71E-02
BATF,1.606,5.42E-02,1.363,0.567,0.156,1.72E-02
ZNF282,2.13,1.66E-02,0.957,0.577,0.16,1.83E-02
KDM4A,1.699,4.47E-02,1.078,0.586,0.161,1.87E-02
ZNF585A,1.121,1.31E-01,2.79,0.525,0.165,2.02E-02
MEIS1,1.79,3.67E-02,1.912,0.526,0.165,2.02E-02
ZNF26,1.119,1.32E-01,2.821,0.524,0.166,2.05E-02
H2AZ,6.126,4.51E-10,0.308,0.613,0.168,2.13E-02
IRF4,1.58,5.71E-02,1.329,0.557,0.17,2.21E-02
TEAD1,1.69,4.55E-02,1.512,0.541,0.17,2.23E-02
TET2,2.073,1.91E-02,1.539,0.531,0.172,2.30E-02
KLF15,2.535,5.62E-03,0.491,0.598,0.173,2.34E-02
KDM6B,1.704,4.42E-02,1.762,0.527,0.174,2.39E-02
SUMO2,1.173,1.20E-01,2.009,0.536,0.177,2.51E-02
PCGF1,1.989,2.33E-02,0.532,0.604,0.179,2.58E-02
CHD7,1.297,9.74E-02,1.53,0.55,0.18,2.64E-02
ZNF248,1.049,1.47E-01,2.938,0.518,0.182,2.72E-02
KLF16,1.373,8.48E-02,1.923,0.526,0.182,2.72E-02
ZNF182,1.093,1.37E-01,2.492,0.522,0.183,2.77E-02
PBX3,1.009,1.57E-01,1.543,0.576,0.185,2.86E-02
LANA,1.614,5.33E-02,1.314,0.541,0.186,2.91E-02
EMX1,1.752,3.99E-02,0.866,0.561,0.187,2.92E-02
BCL6,1.79,3.67E-02,1.07,0.548,0.187,2.94E-02
ZNF786,1.298,9.72E-02,1.486,0.544,0.189,3.03E-02
ZNF384,1.509,6.56E-02,2.012,0.517,0.189,3.06E-02
ZNF75D,1.291,9.84E-02,2.587,0.507,0.189,3.06E-02
BCL11A,1.297,9.74E-02,2.246,0.516,0.19,3.08E-02
GRHL3,1.241,1.07E-01,1.347,0.557,0.19,3.08E-02
ZNF534,1.209,1.13E-01,1.769,0.534,0.19,3.10E-02
PRDM14,1.154,1.24E-01,2.052,0.528,0.19,3.10E-02
SOX11,1.182,1.19E-01,2.497,0.513,0.191,3.13E-02
SSU72,1.201,1.15E-01,1.806,0.533,0.191,3.15E-02
ZSCAN20,1.347,8.90E-02,2.204,0.513,0.193,3.24E-02
ZNF273,1.376,8.44E-02,1.143,0.555,0.193,3.24E-02
NR2F1,1.196,1.16E-01,1.834,0.529,0.195,3.33E-02
HAND2,1.079,1.40E-01,2.293,0.52,0.195,3.33E-02
ZNF823,1.053,1.46E-01,2.524,0.518,0.196,3.37E-02
KDM1A,1.169,1.21E-01,1.54,0.545,0.196,3.38E-02
SP140,1.343,8.97E-02,1.435,0.538,0.196,3.40E-02
BCOR,1.255,1.05E-01,0.713,0.631,0.197,3.44E-02
MAFK,1.068,1.43E-01,1.705,0.543,0.198,3.48E-02
POU2F1,0.992,1.61E-01,2.874,0.513,0.198,3.48E-02
ZNF468,1.355,8.78E-02,1.138,0.552,0.198,3.48E-02
NCAPH2,2.06,1.97E-02,0.446,0.57,0.2,3.57E-02
ZNF778,1.164,1.22E-01,2.685,0.507,0.2,3.59E-02
MYOD1,1.395,8.15E-02,1.748,0.521,0.2,3.61E-02
YAP1,1.468,7.10E-02,1.159,0.545,0.2,3.61E-02
IRF1,1.407,7.97E-02,0.584,0.599,0.2,3.61E-02
ZNF35,1.08,1.40E-01,2.229,0.521,0.2,3.61E-02
ZNF611,1.164,1.22E-01,1.826,0.529,0.201,3.65E-02
ZNF485,1.04,1.49E-01,2.488,0.517,0.202,3.71E-02
ERCC6,1.016,1.55E-01,1.693,0.544,0.205,3.89E-02
ZNF605,0.986,1.62E-01,2.731,0.512,0.206,3.93E-02
BRD7,1.215,1.12E-01,1.529,0.535,0.206,3.95E-02
ZBTB26,1.671,4.73E-02,1.067,0.537,0.206,3.95E-02
ZNF783,1.58,5.71E-02,0.416,0.589,0.207,4.00E-02
ATF2,1.204,1.14E-01,1.798,0.525,0.208,4.08E-02
ZNF93,1.026,1.52E-01,2.478,0.516,0.209,4.10E-02
ZNF573,0.976,1.65E-01,2.669,0.512,0.21,4.16E-02
DPPA2,1.029,1.52E-01,2.32,0.516,0.212,4.27E-02
CEBPB,1.443,7.45E-02,0.745,0.558,0.212,4.32E-02
ZNF169,1.03,1.52E-01,2.27,0.516,0.214,4.43E-02
ZNF671,0.935,1.75E-01,2.784,0.509,0.216,4.54E-02
IKZF1,2.142,1.61E-02,1.37,0.511,0.219,4.72E-02
ZNF320,1.235,1.09E-01,2.186,0.505,0.221,4.86E-02
ZNF44,1.036,1.50E-01,2.174,0.517,0.221,4.89E-02
KMT2A,2.368,8.93E-03,0.819,0.526,0.222,4.91E-02
FUS,1.348,8.89E-02,1.432,0.524,0.222,4.93E-02
ZBTB6,1.586,5.63E-02,1.629,0.511,0.223,4.98E-02
SON,1.164,1.22E-01,1.504,0.529,0.224,5.03E-02
ZNF519,1.308,9.54E-02,0.886,0.546,0.224,5.03E-02
LMO2,1.365,8.62E-02,1.204,0.529,0.224,5.06E-02
ZNF335,1.587,5.62E-02,1.125,0.526,0.224,5.08E-02
PSIP1,1.142,1.27E-01,1.825,0.519,0.225,5.10E-02
MITF,1.397,8.12E-02,2.147,0.5,0.225,5.10E-02
SMARCB1,1.157,1.24E-01,0.461,0.609,0.226,5.20E-02
ZNF800,1.128,1.30E-01,2.561,0.5,0.228,5.30E-02
ZNF440,0.897,1.85E-01,2.746,0.506,0.228,5.35E-02
ZNF766,0.991,1.61E-01,2.125,0.516,0.229,5.40E-02
KDM1B,0.915,1.80E-01,2.549,0.507,0.229,5.43E-02
FEZF1,1.312,9.48E-02,1.917,0.504,0.234,5.74E-02
CBX4,1.253,1.05E-01,0.946,0.539,0.235,5.85E-02
ZNF133,0.891,1.87E-01,2.616,0.505,0.235,5.85E-02
ZNF362,1.155,1.24E-01,2.16,0.503,0.237,6.01E-02
ZNF682,1.296,9.74E-02,1.754,0.508,0.237,6.01E-02
HDAC4,1.126,1.30E-01,1.439,0.525,0.238,6.07E-02
CENPT,0.874,1.91E-01,2.639,0.504,0.238,6.07E-02
GATA1,2.137,1.63E-02,1.453,0.501,0.239,6.15E-02
ZNF664,1.1,1.36E-01,2.299,0.499,0.24,6.23E-02
ZNF479,0.956,1.70E-01,2.164,0.51,0.24,6.23E-02
EZH1,1.271,1.02E-01,-0.211,0.716,0.241,6.29E-02
ZNF287,0.84,2.00E-01,2.739,0.502,0.242,6.34E-02
JUN,1.055,1.46E-01,0.599,0.574,0.242,6.40E-02
RUNX1,1.33,9.18E-02,0.505,0.549,0.243,6.43E-02
ZBTB16,1.269,1.02E-01,1.68,0.509,0.243,6.43E-02
SATB1,0.645,2.59E-01,2.281,0.517,0.243,6.46E-02
MYH11,1.258,1.04E-01,0.25,0.574,0.243,6.46E-02
MAZ,1.897,2.89E-02,0.088,0.549,0.246,6.66E-02
SF1,0.841,2.00E-01,2.583,0.502,0.247,6.75E-02
FANCD2,0.898,1.85E-01,2.269,0.506,0.247,6.81E-02
TRIM25,0.998,1.59E-01,0.492,0.587,0.248,6.84E-02
ZNF793,1.086,1.39E-01,2.19,0.5,0.248,6.87E-02
UHRF2,1.24,1.07E-01,0.815,0.538,0.248,6.87E-02
TEAD1-TEAD4,1.048,1.47E-01,1.67,0.518,0.248,6.90E-02
DEK,1.11,1.34E-01,1.442,0.52,0.249,6.93E-02
ZNF618,1.06,1.45E-01,1.602,0.519,0.249,6.93E-02
EED,0.469,3.20E-01,0.929,0.671,0.249,6.99E-02
SP4,1.678,4.66E-02,0.879,0.519,0.25,7.05E-02
CENPC,0.82,2.06E-01,2.668,0.5,0.251,7.11E-02
ZNF549,0.8,2.12E-01,2.714,0.499,0.254,7.36E-02
BATF3,1.09,1.38E-01,1.328,0.521,0.255,7.42E-02
STAT1,1.578,5.73E-02,0.686,0.525,0.257,7.64E-02
DROSHA,1.428,7.67E-02,0.669,0.527,0.259,7.80E-02
ZNF674,1.128,1.30E-01,1.093,0.526,0.26,7.90E-02
CBX5,1.001,1.58E-01,1.87,0.507,0.26,7.90E-02
HOTAIR,1.248,1.06E-01,1.954,0.494,0.261,8.00E-02
E2F7,0.972,1.66E-01,0.6,0.562,0.261,8.03E-02
ZBTB14,1.351,8.83E-02,0.155,0.551,0.261,8.03E-02
MYNN,0.805,2.11E-01,1.553,0.525,0.262,8.07E-02
SMAD3,0.707,2.40E-01,0.808,0.574,0.262,8.13E-02
RFX5,1.032,1.51E-01,0.466,0.56,0.265,8.37E-02
ZNF366,0.992,1.61E-01,1.691,0.511,0.266,8.47E-02
ZSCAN16,0.583,2.80E-01,1.406,0.54,0.267,8.57E-02
NME2,1.039,1.49E-01,1.991,0.5,0.267,8.61E-02
ZNF257,0.99,1.61E-01,1.563,0.513,0.269,8.78E-02
POLR2AphosphoS5,1.541,6.17E-02,1.166,0.504,0.27,8.85E-02
CCND2,1.087,1.39E-01,1.1,0.521,0.27,8.89E-02
ZNF430,0.746,2.28E-01,2.462,0.495,0.275,9.36E-02
ZNF28,0.939,1.74E-01,1.678,0.509,0.276,9.43E-02
ZNF92,0.883,1.89E-01,1.841,0.504,0.28,9.88E-02
TBX21,1.285,9.94E-02,1.064,0.509,0.281,9.96E-02
HOXB13,1.248,1.06E-01,1.63,0.493,0.283,1.02E-01
HEXIM1,1.13,1.29E-01,0.356,0.539,0.283,1.02E-01
CTNNB1,0.912,1.81E-01,1.676,0.507,0.283,1.02E-01
TET3,1.044,1.48E-01,0.248,0.551,0.285,1.04E-01
VDR,1.335,9.10E-02,0.752,0.514,0.286,1.05E-01
SRCAP,0.724,2.34E-01,2.264,0.494,0.287,1.07E-01
KDM5B,1.296,9.75E-02,0.157,0.536,0.288,1.07E-01
JUNB,0.446,3.28E-01,0.655,0.588,0.288,1.07E-01
PHIP,1.728,4.20E-02,-0.728,0.56,0.288,1.08E-01
ZNF343,1.191,1.17E-01,0.306,0.532,0.289,1.08E-01
ZNF263,1.143,1.27E-01,0.374,0.533,0.289,1.09E-01
ZNF506,0.774,2.20E-01,2.064,0.498,0.29,1.10E-01
CBFB,1.194,1.16E-01,-0.265,0.553,0.294,1.14E-01
ZNF490,0.699,2.42E-01,2.278,0.493,0.294,1.15E-01
ZNF483,1.126,1.30E-01,0.585,0.525,0.295,1.15E-01
RUNX3,0.925,1.77E-01,1.423,0.508,0.295,1.16E-01
ZNF547,0.643,2.60E-01,0.829,0.541,0.297,1.17E-01
ZNF680,0.596,2.76E-01,1.87,0.506,0.297,1.17E-01
ZNF780A,0.672,2.51E-01,2.296,0.492,0.297,1.17E-01
ZNF101,0.781,2.17E-01,2.444,0.483,0.299,1.20E-01
CHD8,0.587,2.79E-01,1.254,0.525,0.3,1.22E-01
ZNF22,0.732,2.32E-01,2.034,0.495,0.301,1.23E-01
EBNA3,0.936,1.75E-01,1.23,0.509,0.305,1.28E-01
ZBTB42,0.835,2.02E-01,1.651,0.502,0.306,1.28E-01
HMG20A,0.946,1.72E-01,1.2,0.509,0.306,1.28E-01
ZNF341,1.32,9.35E-02,0.491,0.512,0.306,1.29E-01
PRDM10,1.061,1.44E-01,1.434,0.496,0.306,1.29E-01
LRWD1,0.595,2.76E-01,2.44,0.486,0.308,1.32E-01
CREBBP,0.242,4.04E-01,0.578,0.593,0.31,1.33E-01
ZBTB8A,1.35,8.86E-02,0.444,0.511,0.31,1.33E-01
ZNF84,0.644,2.60E-01,2.176,0.49,0.311,1.36E-01
SCRT2,0.846,1.99E-01,1.844,0.488,0.317,1.43E-01
MEF2C,0.95,1.71E-01,1.01,0.51,0.317,1.44E-01
ZNF467,0.914,1.80E-01,1.09,0.507,0.319,1.46E-01
NR4A1,0.585,2.79E-01,1.037,0.523,0.32,1.47E-01
SP7,1.057,1.45E-01,1.217,0.497,0.32,1.48E-01
BAHD1,0.483,3.14E-01,2.054,0.495,0.321,1.49E-01
MECP2,1.164,1.22E-01,0.221,0.519,0.323,1.51E-01
ZNF768,0.716,2.37E-01,1.758,0.493,0.323,1.52E-01
PARP1,0.585,2.79E-01,2.19,0.486,0.324,1.52E-01
ZNF600,1.036,1.50E-01,1.236,0.495,0.324,1.53E-01
ZMIZ1,0.754,2.25E-01,0.772,0.521,0.325,1.54E-01
ZNF563,0.669,2.52E-01,1.892,0.491,0.325,1.54E-01
CDK2,0.722,2.35E-01,1.844,0.488,0.327,1.58E-01
ARID1A,0.717,2.37E-01,1.549,0.499,0.328,1.59E-01
TCF12,0.26,3.98E-01,0.533,0.558,0.329,1.60E-01
ZNF394,1.077,1.41E-01,1.039,0.499,0.329,1.60E-01
LDB1,0.681,2.48E-01,1.759,0.492,0.331,1.63E-01
CBX8,0.4,3.45E-01,-0.235,0.629,0.332,1.64E-01
TEAD4,0.036,4.86E-01,0.665,0.577,0.332,1.65E-01
STAT4,0.78,2.18E-01,1.605,0.492,0.333,1.65E-01
ZFP37,1.145,1.26E-01,0.727,0.502,0.334,1.67E-01
ZNF280A,0.505,3.07E-01,2.257,0.482,0.335,1.69E-01
JMJD1C,1.065,1.43E-01,0.841,0.501,0.335,1.69E-01
ZNF692,1.122,1.31E-01,0.824,0.5,0.335,1.70E-01
ATF3,0.545,2.93E-01,0.443,0.538,0.336,1.71E-01
ZNF140,0.385,3.50E-01,1.882,0.498,0.339,1.75E-01
DMC1,0.614,2.70E-01,1.842,0.488,0.339,1.75E-01
ZKSCAN5,0.868,1.93E-01,1.014,0.503,0.339,1.76E-01
STAT5A,0.957,1.69E-01,1.017,0.5,0.34,1.76E-01
GLIS2,1.271,1.02E-01,0.198,0.507,0.34,1.77E-01
STAT3,0.256,3.99E-01,0.072,0.587,0.341,1.78E-01
BIRA,0.528,2.99E-01,1.653,0.498,0.341,1.78E-01
H3F3B,0.559,2.88E-01,1.997,0.484,0.341,1.79E-01
NFIC,0.259,3.98E-01,0.42,0.552,0.343,1.82E-01
FOS,0.09,4.64E-01,0.531,0.563,0.344,1.84E-01
ZNF17,0.511,3.05E-01,2.117,0.482,0.344,1.84E-01
OSR2,0.854,1.97E-01,1.457,0.486,0.345,1.84E-01
SMAD2,0.784,2.17E-01,1.318,0.493,0.347,1.87E-01
FOXP1,0.423,3.36E-01,0.693,0.527,0.347,1.88E-01
PATZ1,1.375,8.46E-02,0.106,0.503,0.347,1.88E-01
GLYR1,0.898,1.85E-01,0.707,0.506,0.349,1.92E-01
ZNF610,0.736,2.31E-01,-0.467,0.553,0.351,1.94E-01
WRNIP1,0.83,2.03E-01,0.946,0.501,0.351,1.94E-01
TTF2,0.68,2.48E-01,0.68,0.514,0.352,1.97E-01
SMARCE1,0.343,3.66E-01,1.207,0.512,0.353,1.97E-01
MAX,1.006,1.57E-01,-0.706,0.545,0.353,1.97E-01
NKX2-1,0.02,4.92E-01,0.863,0.542,0.353,1.98E-01
RBL1,0.715,2.37E-01,1.263,0.493,0.356,2.03E-01
ILK,0.54,2.95E-01,1.741,0.486,0.356,2.03E-01
ZNF141,0.634,2.63E-01,1.524,0.489,0.356,2.03E-01
SOX4,0.963,1.68E-01,1.181,0.486,0.357,2.05E-01
POLR3D,-0.63,7.36E-01,0.725,0.631,0.359,2.08E-01
ICE2,0.74,2.30E-01,1.113,0.495,0.359,2.09E-01
PLRG1,0.501,3.08E-01,2.047,0.475,0.361,2.11E-01
SOX2,-0.398,6.55E-01,0.813,0.566,0.361,2.11E-01
MAFF,0.559,2.88E-01,1.726,0.484,0.361,2.11E-01
SMAD2-SMAD3,0.646,2.59E-01,0.883,0.504,0.361,2.12E-01
ZNF134,0.504,3.07E-01,1.867,0.482,0.361,2.12E-01
IKZF2,0.913,1.81E-01,1.024,0.491,0.363,2.14E-01
ZNF501,1.054,1.46E-01,0.334,0.502,0.364,2.17E-01
ZNF304,0.471,3.19E-01,1.902,0.48,0.364,2.17E-01
PGBD3,0.745,2.28E-01,1.037,0.495,0.365,2.18E-01
CEBPA,0.024,4.91E-01,0.238,0.565,0.368,2.23E-01
TFAP2A,0.156,4.38E-01,0.536,0.534,0.37,2.27E-01
SPIB,0.529,2.98E-01,1.25,0.495,0.37,2.28E-01
MYF5,0.625,2.66E-01,1.308,0.489,0.371,2.30E-01
NR0B1,0.955,1.70E-01,0.118,0.51,0.372,2.30E-01
PRDM11,0.812,2.08E-01,0.51,0.504,0.372,2.31E-01
NFE2L1,0.397,3.46E-01,1.197,0.502,0.372,2.31E-01
GLIS1,0.983,1.63E-01,0.842,0.488,0.372,2.32E-01
EGR3,0.697,2.43E-01,1.09,0.493,0.374,2.35E-01
ZNF675,0.388,3.49E-01,1.965,0.475,0.377,2.40E-01
UBTF,0.771,2.20E-01,-0.473,0.53,0.378,2.42E-01
ZBTB48,0.429,3.34E-01,0.49,0.519,0.378,2.42E-01
IRF5,0.461,3.22E-01,1.705,0.479,0.379,2.43E-01
MAFG,0.575,2.83E-01,1.602,0.478,0.38,2.45E-01
ZBTB7A,0.911,1.81E-01,-0.766,0.536,0.381,2.48E-01
ATF4,0.407,3.42E-01,1.298,0.494,0.381,2.48E-01
EOMES,0.584,2.80E-01,1.373,0.483,0.381,2.48E-01
PHF6,0.971,1.66E-01,-0.204,0.511,0.382,2.50E-01
SOX10,0.518,3.02E-01,1.477,0.483,0.382,2.50E-01
TCF7L1,0.528,2.99E-01,0.672,0.506,0.383,2.51E-01
HSF1,0.62,2.68E-01,-0.329,0.53,0.383,2.52E-01
GATA3,-0.898,8.15E-01,1.094,0.558,0.384,2.52E-01
PDX1,0.434,3.32E-01,1.314,0.488,0.389,2.62E-01
RELB,0.762,2.23E-01,1.041,0.482,0.39,2.64E-01
ZNF695,0.712,2.38E-01,0.785,0.493,0.39,2.64E-01
HDAC3,-0.023,5.09E-01,0.922,0.519,0.39,2.65E-01
ZNF441,0.827,2.04E-01,0.321,0.501,0.39,2.65E-01
ASH1L,0.91,1.81E-01,-0.016,0.507,0.391,2.67E-01
STAT5B,0.767,2.22E-01,0.201,0.505,0.393,2.69E-01
ZNF8,0.143,4.43E-01,1.186,0.503,0.393,2.69E-01
HDAC2,0.559,2.88E-01,-0.68,0.543,0.394,2.73E-01
MYB,0.712,2.38E-01,0.408,0.502,0.395,2.74E-01
CEBPD,0.106,4.58E-01,-0.149,0.547,0.396,2.76E-01
FOXH1,0.451,3.26E-01,1.305,0.484,0.397,2.78E-01
WT1,0.764,2.22E-01,0.812,0.485,0.398,2.81E-01
REPIN1,0.247,4.03E-01,0.914,0.502,0.399,2.83E-01
RBPJ,0.214,4.15E-01,-0.247,0.54,0.4,2.85E-01
ZNF808,0.245,4.03E-01,1.968,0.467,0.402,2.87E-01
ZXDB,0.956,1.70E-01,0.244,0.493,0.402,2.89E-01
HIC1,0.769,2.21E-01,0.608,0.489,0.403,2.90E-01
ZNF770,0.481,3.15E-01,1.266,0.48,0.403,2.90E-01
GLI2,0.259,3.98E-01,-0.874,0.574,0.405,2.94E-01
AFF1,0.91,1.81E-01,0.291,0.492,0.405,2.94E-01
FOSL1,0.174,4.31E-01,0.252,0.521,0.405,2.94E-01
TCF4,-0.871,8.08E-01,0.579,0.573,0.405,2.94E-01
ETV6,0.549,2.92E-01,0.887,0.488,0.406,2.96E-01
MTA2,0.302,3.81E-01,0.477,0.509,0.407,2.97E-01
ZNF189,0.757,2.25E-01,0.275,0.496,0.408,2.99E-01
WDR5,0.723,2.35E-01,-0.642,0.524,0.408,3.00E-01
UBE2I,0.516,3.03E-01,1.048,0.482,0.412,3.07E-01
POLR2M,0.372,3.55E-01,-0.456,0.532,0.413,3.10E-01
ATF7IP,-0.01,5.04E-01,1.574,0.489,0.413,3.10E-01
EGR2,0.704,2.41E-01,0.246,0.499,0.413,3.10E-01
LMNB1,0.394,3.47E-01,1.351,0.475,0.414,3.13E-01
TBL1XR1,0.505,3.07E-01,0.3,0.503,0.414,3.13E-01
HLF,0.441,3.30E-01,1.396,0.472,0.415,3.15E-01
RUNX1T1,0.592,2.77E-01,0.583,0.491,0.417,3.19E-01
SP1,0.223,4.12E-01,-0.967,0.568,0.418,3.21E-01
TERC,0.543,2.94E-01,1.189,0.473,0.418,3.21E-01
MLLT3,0.591,2.77E-01,0.7,0.486,0.419,3.23E-01
RAG2,0.825,2.05E-01,-0.183,0.501,0.42,3.24E-01
ZNF707,0.051,4.80E-01,1.412,0.487,0.42,3.24E-01
INTS11,0.986,1.62E-01,-0.441,0.501,0.42,3.25E-01
FGFR1,0.663,2.54E-01,-0.64,0.52,0.421,3.26E-01
ZNF136,0.157,4.38E-01,1.952,0.462,0.421,3.27E-01
ZNF48,0.198,4.22E-01,1.822,0.464,0.422,3.29E-01
ERG,-0.338,6.32E-01,-0.604,0.596,0.425,3.35E-01
CDK9,0.388,3.49E-01,-1.01,0.549,0.426,3.37E-01
BHLHE40,0.225,4.11E-01,-0.356,0.527,0.426,3.38E-01
TAT,0.461,3.23E-01,0.973,0.479,0.427,3.39E-01
SCRT1,0.42,3.37E-01,1.236,0.472,0.427,3.40E-01
CD74,0.514,3.04E-01,0.435,0.493,0.429,3.43E-01
ZNF697,0.101,4.60E-01,1.547,0.475,0.43,3.45E-01
NKX3-1,0.261,3.97E-01,1.438,0.469,0.43,3.45E-01
PIAS1,-0.138,5.55E-01,1.228,0.495,0.431,3.49E-01
MAF,-0.093,5.37E-01,0.238,0.522,0.432,3.51E-01
USP49,0.096,4.62E-01,1.977,0.459,0.433,3.52E-01
USF1,0.265,3.96E-01,-0.346,0.52,0.434,3.54E-01
SETD1A,0.803,2.11E-01,-0.255,0.496,0.434,3.55E-01
ZNF346,0.798,2.12E-01,0.13,0.486,0.436,3.59E-01
MXI1,0.412,3.40E-01,-0.971,0.538,0.437,3.61E-01
ZNF414,0.728,2.34E-01,-0.011,0.493,0.437,3.61E-01
TLE3,0.023,4.91E-01,1.346,0.484,0.437,3.62E-01
CUX1,-0.222,5.88E-01,0.495,0.517,0.438,3.63E-01
ZNF554,0.329,3.71E-01,1.154,0.472,0.441,3.69E-01
TLX1,0.409,3.41E-01,0.885,0.476,0.441,3.69E-01
CTBP2,-0.074,5.30E-01,-0.341,0.533,0.443,3.73E-01
ZNF781,0.108,4.57E-01,1.488,0.468,0.445,3.77E-01
TERF1,0.448,3.27E-01,0.716,0.478,0.446,3.80E-01
ZNF558,0.421,3.37E-01,0.899,0.473,0.447,3.83E-01
NFE2L2,-0.309,6.22E-01,-0.023,0.53,0.448,3.84E-01
BCLAF1,0.202,4.20E-01,-0.269,0.515,0.448,3.85E-01
ZNF331,0.123,4.51E-01,1.656,0.46,0.449,3.86E-01
SFPQ,0.092,4.64E-01,1.727,0.458,0.451,3.90E-01
TRIM24,0.098,4.61E-01,0.217,0.506,0.452,3.94E-01
BACH1,-0.111,5.44E-01,0.027,0.519,0.453,3.95E-01
PRDM12,0.101,4.60E-01,1.667,0.459,0.453,3.95E-01
TERF2,0.434,3.32E-01,0.633,0.478,0.454,3.98E-01
ETS1,-0.114,5.45E-01,-0.91,0.558,0.455,3.99E-01
NFKB2,0.426,3.35E-01,0.777,0.473,0.455,4.00E-01
MED1,-0.673,7.50E-01,-0.865,0.661,0.455,4.01E-01
ZNF292,0.145,4.42E-01,1.468,0.461,0.455,4.01E-01
YBX1,-0.321,6.26E-01,1.374,0.484,0.456,4.02E-01
ZNF121,0.483,3.15E-01,0.639,0.474,0.456,4.02E-01
ZFP2,0.422,3.37E-01,-0.395,0.505,0.458,4.06E-01
LARP7,-0.923,8.22E-01,-0.045,0.557,0.459,4.08E-01
ARID2,0.567,2.85E-01,-0.67,0.506,0.459,4.09E-01
ZNF438,0.376,3.54E-01,0.841,0.471,0.46,4.10E-01
HMBOX1,0.268,3.94E-01,0.969,0.469,0.46,4.11E-01
CDK7,0.212,4.16E-01,-0.965,0.532,0.461,4.13E-01
LMTK3,0.156,4.38E-01,1.271,0.463,0.462,4.16E-01
KLF8,0.632,2.64E-01,-0.285,0.49,0.464,4.20E-01
LHX2,-0.424,6.64E-01,0.202,0.52,0.465,4.21E-01
RXRG,-0.116,5.46E-01,-0.103,0.518,0.465,4.21E-01
ZNF429,0.121,4.52E-01,1.389,0.46,0.465,4.22E-01
PAX6,0.037,4.85E-01,1.234,0.47,0.467,4.26E-01
HIF1A,0.015,4.94E-01,0.846,0.485,0.467,4.27E-01
ZFP69B,0.618,2.68E-01,-0.076,0.483,0.469,4.32E-01
ZNF423,0.629,2.65E-01,0.067,0.479,0.47,4.33E-01
PR,-2.5,9.94E-01,0.406,0.65,0.471,4.35E-01
SND1,0.315,3.76E-01,0.616,0.475,0.471,4.36E-01
SMARCA5,0.156,4.38E-01,0.837,0.474,0.472,4.37E-01
ERF,0.134,4.47E-01,1.056,0.467,0.473,4.39E-01
IRAK4,0.638,2.62E-01,-0.471,0.489,0.476,4.47E-01
RCOR1,-0.353,6.38E-01,-0.267,0.523,0.477,4.48E-01
POLR3A,0.032,4.87E-01,0.268,0.496,0.477,4.49E-01
ETV1,-0.321,6.26E-01,-1.102,0.56,0.478,4.50E-01
TSHZ1,0.308,3.79E-01,0.62,0.471,0.479,4.52E-01
RBBP5,0.018,4.93E-01,-1.264,0.541,0.483,4.62E-01
LIN9,0.234,4.08E-01,0.752,0.466,0.484,4.64E-01
MCM2,0.071,4.72E-01,1.23,0.457,0.486,4.69E-01
POU2F2,0.096,4.62E-01,-0.091,0.499,0.488,4.73E-01
MORC2,-0.283,6.12E-01,-0.678,0.528,0.489,4.76E-01
PAX5,0.157,4.38E-01,0.152,0.487,0.49,4.77E-01
INTS3,0.328,3.72E-01,0.396,0.472,0.49,4.77E-01
ZEB2,0.039,4.84E-01,-0.294,0.504,0.49,4.77E-01
TBL1X,0.471,3.19E-01,-0.136,0.48,0.49,4.78E-01
E2F5,0.413,3.40E-01,0.176,0.475,0.491,4.81E-01
GATA6,-1.552,9.40E-01,0.634,0.528,0.492,4.82E-01
SIRT6,0.178,4.29E-01,0.795,0.463,0.492,4.82E-01
ZNF788,0.059,4.77E-01,1.07,0.46,0.492,4.83E-01
ZNF146,0.027,4.89E-01,0.633,0.479,0.492,4.83E-01
TARDBP,0.321,3.74E-01,-0.361,0.493,0.493,4.84E-01
ASXL1,0.569,2.85E-01,-0.491,0.485,0.494,4.86E-01
MBD2,-1.021,8.46E-01,-1.332,0.718,0.498,4.95E-01
L3MBTL2,0.341,3.67E-01,0.359,0.467,0.499,4.97E-01
ARID3A,-0.417,6.62E-01,-0.004,0.508,0.499,4.98E-01
CBX3,-0.422,6.63E-01,1.206,0.473,0.499,4.99E-01
PMEL,-0.14,5.56E-01,-0.59,0.513,0.5,5.00E-01
ZNF260,0.157,4.38E-01,0.741,0.462,0.5,5.01E-01
RELA,-1.462,9.28E-01,-0.603,0.583,0.501,5.03E-01
IRAK1,0.599,2.75E-01,-0.732,0.487,0.504,5.09E-01
