TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
GRHL2,6.314,1.36E-10,3.108,0.691,0.013,1.06E-05
GREB1,3.786,7.67E-05,2.981,0.723,0.016,1.91E-05
ASCL1,4.948,3.76E-07,2.564,0.755,0.018,2.61E-05
ZEB1,3.157,7.96E-04,2.929,0.724,0.022,4.52E-05
KLF4,3.417,3.17E-04,3.067,0.685,0.022,4.75E-05
MAX,4.868,5.63E-07,2.756,0.675,0.025,6.87E-05
KLF5,3.63,1.42E-04,2.501,0.717,0.026,8.13E-05
ZMYM3,4.032,2.77E-05,2.465,0.693,0.028,9.92E-05
TFAP2C,4.291,8.88E-06,3.184,0.659,0.028,1.03E-04
SNAI2,4.266,9.94E-06,2.315,0.698,0.032,1.43E-04
ESR1,15.222,1.26E-52,2.304,0.675,0.032,1.47E-04
SIRT1,3.241,5.96E-04,2.943,0.665,0.034,1.74E-04
HNF4A,3.944,4.01E-05,2.09,0.703,0.039,2.63E-04
WDHD1,2.415,7.88E-03,2.861,0.673,0.042,3.44E-04
BCAT1,2.353,9.32E-03,3.575,0.659,0.046,4.49E-04
ZNF592,2.351,9.36E-03,2.958,0.66,0.051,5.86E-04
ZNF687,2.424,7.68E-03,2.288,0.68,0.052,6.37E-04
POLR3D,4.995,2.95E-07,2.957,0.643,0.053,6.64E-04
CTBP1,2.626,4.32E-03,3.176,0.648,0.054,6.92E-04
HDAC2,3.849,5.94E-05,2.48,0.649,0.054,7.20E-04
SUZ12,5.352,4.35E-08,1.496,0.703,0.059,9.39E-04
RARA,2.098,1.80E-02,2.92,0.659,0.059,9.39E-04
EHF,2.422,7.72E-03,2.349,0.66,0.06,9.74E-04
ETV5,2.321,1.02E-02,2.749,0.654,0.063,1.10E-03
SRC,2.744,3.04E-03,4.577,0.64,0.064,1.18E-03
ZBTB48,5.41,3.14E-08,2.753,0.638,0.065,1.24E-03
CAMTA2,1.707,4.39E-02,2.742,0.67,0.067,1.37E-03
ZNF701,1.686,4.59E-02,3.215,0.659,0.069,1.46E-03
E2F2,1.709,4.37E-02,2.54,0.674,0.069,1.46E-03
E2F6,3.696,1.09E-04,2.093,0.647,0.069,1.48E-03
GRHL1,1.722,4.25E-02,2.284,0.697,0.069,1.50E-03
RARG,2.766,2.84E-03,2.276,0.649,0.07,1.55E-03
TFAP2A,2.474,6.68E-03,1.902,0.669,0.07,1.57E-03
NR1H2,3.066,1.09E-03,2.553,0.641,0.072,1.65E-03
DROSHA,2.375,8.78E-03,2.003,0.664,0.072,1.67E-03
EZH2,6.442,5.91E-11,1.161,0.742,0.073,1.72E-03
CBX1,2.653,3.99E-03,3.489,0.637,0.074,1.83E-03
KLF3,1.715,4.32E-02,2.275,0.68,0.074,1.83E-03
KDM4A,2.574,5.02E-03,1.98,0.658,0.074,1.85E-03
HCFC1R1,1.694,4.51E-02,2.559,0.663,0.075,1.91E-03
KDM5B,3.453,2.77E-04,2.398,0.64,0.075,1.94E-03
TFDP1,3.327,4.39E-04,1.4,0.663,0.082,2.45E-03
TCF4,1.848,3.23E-02,1.934,0.673,0.084,2.68E-03
CDX2,2.026,2.14E-02,2.447,0.646,0.085,2.78E-03
MECOM,1.657,4.88E-02,2.619,0.651,0.089,3.15E-03
ZXDC,1.631,5.14E-02,3.361,0.645,0.09,3.23E-03
ZMYND8,2.224,1.31E-02,1.349,0.702,0.09,3.27E-03
TET2,2.604,4.60E-03,1.862,0.645,0.093,3.67E-03
MBD2,2.826,2.36E-03,1.798,0.644,0.094,3.76E-03
NR1H3,2.762,2.87E-03,2.516,0.632,0.095,3.85E-03
NIPBL,1.937,2.64E-02,1.443,0.683,0.095,3.89E-03
MNT,2.013,2.21E-02,2.003,0.649,0.097,4.07E-03
ZKSCAN1,2.397,8.27E-03,3.848,0.627,0.097,4.12E-03
HOXA4,1.682,4.63E-02,2.056,0.658,0.097,4.16E-03
TP63,3.281,5.17E-04,1.35,0.649,0.098,4.21E-03
MYC,9.222,1.46E-20,0.819,0.696,0.1,4.49E-03
ZNF217,1.612,5.35E-02,3.023,0.643,0.1,4.54E-03
FOXO3,2.133,1.65E-02,4.962,0.628,0.101,4.64E-03
GTF3C2,1.81,3.52E-02,2.357,0.641,0.102,4.74E-03
FOXM1,3.073,1.06E-03,1.034,0.67,0.103,4.89E-03
CTCFL,3.196,6.96E-04,2.042,0.632,0.104,5.10E-03
SOX9,2.316,1.03E-02,1.673,0.648,0.105,5.20E-03
CLOCK,1.993,2.32E-02,4.64,0.627,0.106,5.37E-03
SON,1.654,4.91E-02,2.101,0.65,0.106,5.37E-03
HES1,1.711,4.35E-02,3.042,0.637,0.106,5.37E-03
ZNF649,1.585,5.65E-02,4.27,0.64,0.107,5.59E-03
AHR,1.732,4.16E-02,2.561,0.637,0.109,5.87E-03
DNMT3B,1.644,5.01E-02,2.308,0.644,0.11,6.05E-03
MBD1,2.631,4.26E-03,2.405,0.626,0.111,6.23E-03
FOXD2,1.714,4.32E-02,1.289,0.679,0.112,6.29E-03
SMAD3,2.4,8.20E-03,1.534,0.644,0.113,6.41E-03
E2F3,1.68,4.65E-02,1.733,0.658,0.113,6.41E-03
DLX2,1.609,5.39E-02,2.395,0.642,0.115,6.85E-03
CDCA2,1.596,5.53E-02,2.603,0.641,0.115,6.85E-03
KLF1,2.72,3.26E-03,1.879,0.634,0.115,6.91E-03
SP140,2.155,1.56E-02,2.109,0.634,0.117,7.18E-03
ZFAT,1.598,5.51E-02,2.461,0.641,0.118,7.31E-03
JARID2,4.729,1.13E-06,1.099,0.641,0.122,8.07E-03
SP1,3.323,4.45E-04,1.099,0.643,0.123,8.36E-03
NFATC3,1.533,6.26E-02,3.312,0.634,0.124,8.58E-03
GLIS1,2.077,1.89E-02,2.176,0.629,0.126,8.96E-03
SMAD4,2.363,9.07E-03,2.324,0.624,0.127,9.20E-03
LARP7,2.104,1.77E-02,3.521,0.618,0.129,9.75E-03
E2F1,8.578,4.84E-18,0.564,0.667,0.129,9.75E-03
PRDM2,2.066,1.94E-02,2.026,0.63,0.13,9.83E-03
APOBEC3B,1.56,5.94E-02,2.487,0.637,0.131,1.02E-02
ETV7,1.608,5.40E-02,1.957,0.642,0.132,1.03E-02
HOXA6,1.653,4.92E-02,1.415,0.65,0.133,1.06E-02
TAZ,1.564,5.89E-02,2.356,0.637,0.133,1.07E-02
RAD21,2.403,8.13E-03,0.794,0.661,0.135,1.11E-02
GATAD2B,1.555,6.00E-02,2.422,0.635,0.136,1.13E-02
RYBP,2.252,1.22E-02,1,0.649,0.138,1.17E-02
BARX1,1.626,5.20E-02,1.569,0.644,0.139,1.20E-02
AGO1,2.063,1.96E-02,3.121,0.614,0.143,1.33E-02
USF1,1.802,3.57E-02,2.259,0.624,0.144,1.34E-02
JMJD6,2.381,8.64E-03,0.661,0.667,0.144,1.35E-02
CREB3L4,1.51,6.55E-02,2.41,0.632,0.146,1.39E-02
USF2,2.291,1.10E-02,1.947,0.623,0.147,1.42E-02
GTF2I,2.955,1.56E-03,1.692,0.622,0.147,1.42E-02
EGLN2,1.438,7.53E-02,3.152,0.626,0.147,1.42E-02
ARNT2,1.643,5.02E-02,1.253,0.647,0.148,1.47E-02
RCOR1,1.091,1.38E-01,2.053,0.653,0.149,1.48E-02
NPAT,1.658,4.87E-02,1.052,0.651,0.153,1.62E-02
E2F4,2.803,2.53E-03,0.435,0.665,0.153,1.63E-02
DLX1,1.604,5.43E-02,1.39,0.642,0.154,1.64E-02
SRF,2.174,1.49E-02,1.282,0.632,0.156,1.71E-02
ZBTB17,1.11,1.34E-01,1.723,0.658,0.156,1.71E-02
CNOT3,1.778,3.77E-02,1.283,0.637,0.157,1.74E-02
HDAC1,2.846,2.21E-03,0.555,0.65,0.158,1.77E-02
ASCL2,1.596,5.53E-02,1.374,0.641,0.158,1.78E-02
CRY1,1.374,8.47E-02,3.163,0.623,0.159,1.81E-02
ICE1,1.716,4.31E-02,2.461,0.616,0.16,1.84E-02
EED,1.287,9.91E-02,1.618,0.645,0.161,1.88E-02
H2AZ,5.747,4.54E-09,0.138,0.667,0.165,2.01E-02
NR5A2,1.66,4.85E-02,2.635,0.614,0.165,2.01E-02
SAP30,3.047,1.15E-03,0.562,0.644,0.165,2.02E-02
HDGF,2.014,2.20E-02,1.898,0.618,0.166,2.06E-02
NCAPG,1.677,4.68E-02,2.27,0.619,0.166,2.06E-02
EMX1,2.313,1.04E-02,1.552,0.62,0.168,2.12E-02
KLF17,1.854,3.19E-02,1.821,0.62,0.168,2.14E-02
SMC1A,2.64,4.15E-03,0.679,0.64,0.17,2.20E-02
DPF1,1.276,1.01E-01,2.807,0.623,0.17,2.21E-02
KLF6,1.591,5.58E-02,1.229,0.64,0.17,2.23E-02
GRHL3,1.517,6.46E-02,1.565,0.636,0.17,2.23E-02
ZNF83,1.246,1.06E-01,1.065,0.663,0.171,2.27E-02
TRIM25,2.182,1.45E-02,1.884,0.614,0.172,2.28E-02
FOXG1,1.447,7.39E-02,1.982,0.627,0.173,2.34E-02
TRIM24,1.787,3.70E-02,2.556,0.61,0.174,2.36E-02
EGR1,2.197,1.40E-02,0.786,0.637,0.178,2.54E-02
ELF1,2.579,4.96E-03,0.272,0.657,0.178,2.55E-02
ZNF143,2.494,6.31E-03,0.646,0.638,0.179,2.60E-02
ZBTB7A,3.446,2.84E-04,0.6,0.634,0.179,2.60E-02
DPF2,0.716,2.37E-01,1.82,0.654,0.183,2.74E-02
HINFP,1.485,6.88E-02,1.632,0.628,0.183,2.76E-02
RAC3,1.361,8.68E-02,2.111,0.622,0.184,2.81E-02
CDC5L,1.643,5.02E-02,2.027,0.616,0.184,2.82E-02
TBL1X,1.437,7.53E-02,1.694,0.626,0.188,3.01E-02
FEV,1.535,6.24E-02,1.177,0.635,0.189,3.03E-02
ETV4,1.696,4.49E-02,2.215,0.61,0.189,3.04E-02
SSRP1,1.608,5.40E-02,2.797,0.608,0.191,3.13E-02
HDAC8,1.91,2.81E-02,1.669,0.613,0.193,3.22E-02
NKRF,1.829,3.37E-02,0.983,0.627,0.193,3.24E-02
CTCF,1.582,5.68E-02,0.341,0.692,0.196,3.37E-02
NRF1,4.897,4.86E-07,0.263,0.638,0.196,3.37E-02
H2AFX,0.523,3.01E-01,1.979,0.648,0.196,3.40E-02
KLF9,2.41,7.99E-03,0.441,0.639,0.197,3.44E-02
ZSCAN2,1.286,9.92E-02,2.287,0.617,0.198,3.52E-02
CREM,1.14,1.27E-01,1.412,0.637,0.199,3.54E-02
SIN3A,2.782,2.71E-03,0.18,0.643,0.201,3.67E-02
SPDEF,1.353,8.80E-02,1.775,0.621,0.203,3.79E-02
ZBTB10,1.568,5.84E-02,0.843,0.638,0.204,3.81E-02
PBX1,0.744,2.28E-01,2.331,0.628,0.206,3.91E-02
HEXIM1,1.713,4.34E-02,1.086,0.62,0.208,4.04E-02
PHIP,3.123,8.95E-04,0.355,0.631,0.208,4.08E-02
CASP8AP2,1.387,8.27E-02,1.349,0.624,0.209,4.12E-02
HLTF,1.611,5.36E-02,1.786,0.612,0.212,4.27E-02
NFYA,2.492,6.35E-03,0.682,0.621,0.212,4.29E-02
VEZF1,1.756,3.96E-02,0.945,0.621,0.212,4.32E-02
RNF2,1.562,5.91E-02,0.875,0.628,0.216,4.56E-02
ZEB2,1.58,5.70E-02,1.672,0.612,0.217,4.61E-02
TOP1,1.215,1.12E-01,1.092,0.632,0.219,4.70E-02
TFAP4,0.944,1.73E-01,1.223,0.64,0.219,4.70E-02
FOXK1,1.111,1.33E-01,2.926,0.61,0.219,4.75E-02
CREB1,2.617,4.44E-03,0.269,0.631,0.22,4.82E-02
MIER1,1.514,6.51E-02,2.058,0.608,0.22,4.82E-02
JUND,0.75,2.27E-01,0.853,0.663,0.221,4.84E-02
NCOR1,1.066,1.43E-01,0.532,0.675,0.221,4.89E-02
BCOR,1.656,4.88E-02,1.309,0.612,0.221,4.89E-02
ZNF24,1.816,3.47E-02,1.455,0.606,0.224,5.03E-02
TERC,1.7,4.45E-02,1.861,0.603,0.224,5.03E-02
INTS11,2.162,1.53E-02,0.724,0.618,0.224,5.06E-02
MTA3,1.114,1.33E-01,2.283,0.613,0.225,5.15E-02
TCF7L1,0.874,1.91E-01,0.918,0.646,0.226,5.20E-02
GTF3C5,1.549,6.07E-02,0.982,0.623,0.226,5.23E-02
BANF1,1.401,8.06E-02,1.497,0.615,0.226,5.23E-02
PR,0.427,3.35E-01,1.206,0.655,0.229,5.40E-02
KDM2B,3.63,1.42E-04,0.005,0.632,0.23,5.51E-02
FXR1,1.36,8.69E-02,1.079,0.622,0.233,5.69E-02
KLF13,1.679,4.66E-02,0.848,0.618,0.235,5.82E-02
GTF2F1,1.566,5.87E-02,0.718,0.625,0.235,5.82E-02
HBP1,1.664,4.81E-02,1.015,0.613,0.236,5.90E-02
BRD3,1.7,4.46E-02,0.238,0.639,0.238,6.07E-02
ZNF263,1.642,5.03E-02,0.901,0.615,0.24,6.20E-02
GABPA,1.936,2.64E-02,-0.157,0.647,0.242,6.37E-02
HCFC1,1.984,2.37E-02,0.24,0.63,0.243,6.43E-02
RBBP5,2.484,6.50E-03,0.2,0.625,0.243,6.46E-02
SREBF1,1.545,6.11E-02,0.839,0.621,0.243,6.49E-02
GLIS2,1.712,4.34E-02,0.751,0.615,0.244,6.54E-02
SETX,1.214,1.12E-01,1.423,0.613,0.244,6.57E-02
DNMT3A,1.125,1.30E-01,1.27,0.62,0.245,6.60E-02
ZNF436,1.118,1.32E-01,1.964,0.609,0.247,6.81E-02
TAFII,1.892,2.93E-02,0.394,0.622,0.248,6.84E-02
ZFP2,1.331,9.16E-02,1.318,0.612,0.249,6.99E-02
BMI1,0.813,2.08E-01,0.984,0.636,0.25,7.02E-02
ZNF750,1.033,1.51E-01,2.289,0.606,0.25,7.05E-02
POLR2A,5.174,1.15E-07,-0.74,0.661,0.252,7.20E-02
ESRRA,0.931,1.76E-01,1.769,0.614,0.252,7.20E-02
NR2C2,2.327,9.98E-03,0.497,0.614,0.252,7.23E-02
REPIN1,0.317,3.76E-01,1,0.652,0.252,7.23E-02
TGIF2,1.473,7.03E-02,1.314,0.607,0.253,7.29E-02
XCL1,1.206,1.14E-01,1.261,0.613,0.256,7.55E-02
CBX4,1.284,9.95E-02,1.008,0.617,0.256,7.58E-02
ZNF792,1.398,8.11E-02,1.525,0.605,0.257,7.64E-02
KDM5C,1.289,9.87E-02,-0.003,0.657,0.258,7.77E-02
ZSCAN5A,1.535,6.24E-02,0.898,0.612,0.26,7.90E-02
POLR2AphosphoS5,1.179,1.19E-01,0.768,0.624,0.261,8.00E-02
GABP,1.533,6.27E-02,1.073,0.608,0.262,8.13E-02
XBP1,0.656,2.56E-01,1.248,0.625,0.262,8.13E-02
ZNF837,1.166,1.22E-01,1.833,0.604,0.263,8.20E-02
EP400,1.195,1.16E-01,1.219,0.612,0.263,8.23E-02
NELFE,2.828,2.34E-03,0.019,0.62,0.264,8.27E-02
NFYC,1.38,8.39E-02,0.586,0.623,0.266,8.47E-02
GPS2,1.152,1.25E-01,1.277,0.61,0.269,8.71E-02
KDM3B,1.419,7.79E-02,1.239,0.606,0.269,8.71E-02
CHD2,1.515,6.49E-02,0.591,0.619,0.271,8.93E-02
KLF7,1.506,6.61E-02,1.007,0.608,0.271,8.96E-02
ZNF438,1.017,1.55E-01,2.035,0.602,0.272,9.10E-02
POU5F1,0.469,3.20E-01,0.783,0.641,0.274,9.21E-02
ATOH1,1.348,8.89E-02,0.593,0.621,0.274,9.29E-02
ZNF423,1.418,7.81E-02,1.064,0.607,0.275,9.36E-02
SUMO1,1.164,1.22E-01,0.667,0.622,0.276,9.47E-02
MBTD1,1.216,1.12E-01,0.888,0.614,0.276,9.47E-02
MYCN,1.682,4.62E-02,-0.025,0.628,0.277,9.58E-02
PML,0.985,1.62E-01,0.489,0.636,0.277,9.58E-02
SP4,1.419,7.80E-02,0.554,0.62,0.278,9.66E-02
TAF7,1.532,6.27E-02,0.531,0.617,0.279,9.81E-02
SMC3,1.352,8.82E-02,0.447,0.623,0.28,9.84E-02
SMARCA5,0.84,2.01E-01,1.707,0.608,0.28,9.84E-02
NFYB,1.275,1.01E-01,1.116,0.607,0.28,9.88E-02
ZNF2,1.293,9.79E-02,1.275,0.603,0.28,9.88E-02
RBP2,1.4,8.08E-02,0.364,0.624,0.28,9.88E-02
ZNF71,1.442,7.47E-02,0.656,0.614,0.281,1.00E-01
L3MBTL2,1.163,1.22E-01,1.804,0.599,0.282,1.01E-01
KRAB,1.46,7.22E-02,1.013,0.605,0.283,1.02E-01
ZNF239,1.099,1.36E-01,1.838,0.6,0.283,1.02E-01
TCF7,0.759,2.24E-01,1.737,0.607,0.284,1.04E-01
GATA6,-0.362,6.41E-01,1.074,0.676,0.285,1.04E-01
RBL2,1.605,5.42E-02,-0.025,0.628,0.286,1.05E-01
SCRT1,0.964,1.68E-01,1.851,0.601,0.29,1.10E-01
ZMIZ1,1.067,1.43E-01,1.256,0.606,0.29,1.10E-01
PAF1,2.143,1.61E-02,-0.159,0.622,0.291,1.11E-01
HOXA1,1.217,1.12E-01,0.666,0.614,0.292,1.12E-01
ASH2L,0.992,1.61E-01,1.787,0.6,0.294,1.14E-01
ZTA,0.878,1.90E-01,2.126,0.597,0.295,1.15E-01
E2F8,1.038,1.50E-01,1.127,0.606,0.297,1.18E-01
TEAD4,0.433,3.33E-01,0.863,0.628,0.298,1.19E-01
KDM4B,1.423,7.73E-02,0.56,0.612,0.298,1.20E-01
HEY1,1.462,7.18E-02,0.666,0.607,0.299,1.20E-01
PCGF1,1.516,6.48E-02,0.003,0.626,0.3,1.22E-01
MAZ,1.879,3.01E-02,0.072,0.613,0.302,1.24E-01
NCAPG2,0.834,2.02E-01,1.926,0.599,0.303,1.26E-01
NFAT5,1.223,1.11E-01,0.539,0.614,0.303,1.26E-01
ID3,1.117,1.32E-01,1.342,0.599,0.304,1.27E-01
ZNF623,0.968,1.67E-01,1.866,0.596,0.305,1.28E-01
SCML2,0.922,1.78E-01,0.896,0.612,0.306,1.29E-01
EPC1,1.335,9.10E-02,0.359,0.616,0.307,1.30E-01
CTBP2,0.356,3.61E-01,0.375,0.644,0.307,1.30E-01
L3MBTL4,0.98,1.64E-01,1.169,0.604,0.308,1.31E-01
RB1,1.127,1.30E-01,0.006,0.633,0.308,1.32E-01
ARRB1,0.924,1.78E-01,1.983,0.594,0.309,1.33E-01
UHRF2,1.155,1.24E-01,0.665,0.611,0.31,1.33E-01
EGR3,0.914,1.81E-01,1.398,0.601,0.31,1.33E-01
SP3,1.523,6.39E-02,0.43,0.609,0.31,1.34E-01
TCF12,0.288,3.87E-01,0.559,0.64,0.311,1.35E-01
ZBTB11,1.792,3.66E-02,0.136,0.608,0.313,1.38E-01
ARNT,0.653,2.57E-01,1.663,0.602,0.313,1.38E-01
BRD9,0.871,1.92E-01,0.895,0.61,0.313,1.39E-01
BARX2,1.201,1.15E-01,0.49,0.613,0.314,1.40E-01
SMARCC2,1.236,1.08E-01,0.995,0.6,0.315,1.40E-01
CCND2,1.017,1.55E-01,0.931,0.605,0.315,1.41E-01
TTF1,0.972,1.66E-01,1.801,0.594,0.316,1.42E-01
INTS12,1.15,1.25E-01,0.61,0.61,0.316,1.42E-01
ARID1A,-0.063,5.25E-01,0.847,0.639,0.316,1.42E-01
MEN1,1.281,1.00E-01,0.714,0.604,0.316,1.43E-01
ZC3H8,1.115,1.33E-01,1.104,0.599,0.317,1.43E-01
ZNF280D,0.986,1.62E-01,1.296,0.599,0.317,1.43E-01
PHF8,1.748,4.02E-02,-0.579,0.632,0.318,1.44E-01
PPARGC1A,0.848,1.98E-01,1.402,0.599,0.32,1.47E-01
LHX2,-0.014,5.05E-01,0.694,0.639,0.321,1.49E-01
GLI4,1.177,1.20E-01,0.863,0.602,0.322,1.50E-01
LMTK3,0.377,3.53E-01,1.511,0.606,0.323,1.51E-01
THAP1,1.186,1.18E-01,0.421,0.612,0.323,1.51E-01
CSDE1,0.638,2.62E-01,0.706,0.614,0.326,1.56E-01
RUNX2,0.345,3.65E-01,1.286,0.609,0.326,1.56E-01
EZH1,1.337,9.06E-02,-0.149,0.623,0.328,1.59E-01
CHAMP1,0.927,1.77E-01,1.276,0.597,0.33,1.61E-01
SMAD2-SMAD3,0.253,4.00E-01,0.598,0.628,0.33,1.62E-01
ZNF121,0.634,2.63E-01,0.869,0.61,0.331,1.63E-01
STAT2,0.55,2.91E-01,-0.083,0.644,0.332,1.65E-01
TAF3,1.252,1.05E-01,0.125,0.615,0.332,1.65E-01
TP53,-0.111,5.44E-01,0.342,0.657,0.333,1.65E-01
SOX13,0.917,1.79E-01,1.294,0.595,0.334,1.67E-01
ZNF16,0.601,2.74E-01,1.698,0.595,0.337,1.73E-01
RXRA,-0.036,5.15E-01,0.063,0.676,0.338,1.73E-01
ZNF528,0.719,2.36E-01,1.507,0.594,0.338,1.73E-01
ZNF76,1.338,9.05E-02,0.566,0.601,0.338,1.74E-01
XRN2,2.207,1.37E-02,-0.134,0.603,0.34,1.76E-01
BRDU,-0.167,5.66E-01,1.359,0.617,0.34,1.78E-01
MXD3,1.004,1.58E-01,0.614,0.605,0.342,1.79E-01
ING5,0.568,2.85E-01,2.068,0.589,0.342,1.80E-01
EPAS1,0.778,2.18E-01,1.223,0.597,0.343,1.82E-01
SP2,1.741,4.08E-02,0.102,0.6,0.345,1.86E-01
KLF10,1.288,9.89E-02,0.319,0.605,0.347,1.87E-01
AUTS2,1.215,1.12E-01,0.027,0.614,0.347,1.88E-01
ETS2,0.183,4.28E-01,0.587,0.624,0.349,1.91E-01
SOX4,0.812,2.08E-01,1.048,0.597,0.35,1.94E-01
KAT5,1.01,1.56E-01,-0.206,0.626,0.352,1.96E-01
KDM5A,1.619,5.28E-02,0.006,0.603,0.352,1.97E-01
PRAME,0.864,1.94E-01,0.843,0.599,0.354,1.99E-01
CDK6,1.06,1.45E-01,0.364,0.607,0.354,2.00E-01
TBP,1.1,1.36E-01,-0.277,0.625,0.355,2.01E-01
FAIRE,-0.048,5.19E-01,0.258,0.641,0.356,2.02E-01
ZNF175,0.343,3.66E-01,1.56,0.596,0.356,2.03E-01
KDM4C,1.161,1.23E-01,0.079,0.611,0.358,2.07E-01
IKZF2,0.912,1.81E-01,1.022,0.593,0.359,2.08E-01
HMGN3,0.994,1.60E-01,0.437,0.604,0.359,2.08E-01
WDR5,1.056,1.45E-01,-0.393,0.629,0.36,2.09E-01
FOXH1,0.246,4.03E-01,1.12,0.604,0.36,2.10E-01
ATF7IP,0.005,4.98E-01,1.6,0.602,0.362,2.14E-01
HJURP,0.464,3.21E-01,1.923,0.586,0.364,2.17E-01
POLR2M,0.606,2.72E-01,-0.15,0.626,0.37,2.28E-01
ZBTB33,0.548,2.92E-01,-0.062,0.625,0.371,2.28E-01
TET1,1.084,1.39E-01,0.114,0.608,0.372,2.30E-01
NONO,0.293,3.85E-01,2.09,0.585,0.372,2.30E-01
KLF16,0.668,2.52E-01,1.117,0.591,0.372,2.31E-01
BACH1,0.351,3.63E-01,0.538,0.611,0.375,2.36E-01
COPS2,0.764,2.22E-01,0.76,0.596,0.375,2.36E-01
ING2,0.715,2.37E-01,0.876,0.594,0.376,2.38E-01
SSU72,0.632,2.64E-01,1.09,0.592,0.376,2.39E-01
NFRKB,0.975,1.65E-01,0.618,0.595,0.377,2.41E-01
MBD3,0.059,4.76E-01,-0.116,0.641,0.379,2.43E-01
ZBTB8A,1.196,1.16E-01,0.23,0.6,0.379,2.44E-01
AEBP2,0.522,3.01E-01,1.531,0.584,0.383,2.51E-01
DIDO1,0.93,1.76E-01,0.669,0.593,0.385,2.54E-01
SOX2,-0.79,7.85E-01,0.676,0.638,0.385,2.55E-01
TAF1,1.061,1.44E-01,-0.737,0.633,0.386,2.58E-01
ZBTB7B,0.861,1.95E-01,0.419,0.599,0.388,2.60E-01
ZNF765,0.279,3.90E-01,1.971,0.58,0.388,2.60E-01
RBL1,0.581,2.81E-01,1.044,0.59,0.389,2.62E-01
KDM3A,0.97,1.66E-01,0.122,0.605,0.389,2.63E-01
ZNF324,0.92,1.79E-01,0.396,0.598,0.39,2.65E-01
ZNF501,1.042,1.49E-01,0.314,0.598,0.39,2.65E-01
FAM208A,1.215,1.12E-01,-0.088,0.602,0.391,2.66E-01
ELK1,0.746,2.28E-01,-0.349,0.622,0.393,2.69E-01
SIX4,0.198,4.21E-01,2.13,0.578,0.393,2.69E-01
NCOA1,0.674,2.50E-01,0.725,0.593,0.394,2.72E-01
ZNF391,0.866,1.93E-01,0.375,0.599,0.394,2.73E-01
IRF9,0.363,3.58E-01,1.295,0.586,0.396,2.76E-01
ZNF141,0.444,3.29E-01,1.242,0.586,0.398,2.80E-01
ZSCAN23,0.696,2.43E-01,0.665,0.593,0.398,2.81E-01
DCP1A,1.203,1.15E-01,-0.062,0.6,0.4,2.84E-01
SMAD2,-0.041,5.16E-01,0.807,0.605,0.401,2.86E-01
AFF1,0.153,4.39E-01,-0.34,0.638,0.402,2.87E-01
YBX3,0.506,3.07E-01,0.649,0.597,0.402,2.88E-01
MRE11A,0.565,2.86E-01,0.704,0.593,0.402,2.89E-01
BRD2,0.744,2.28E-01,-0.772,0.637,0.403,2.90E-01
NELFA,1.517,6.46E-02,-0.352,0.602,0.405,2.94E-01
ADNP,0.651,2.58E-01,0.832,0.587,0.405,2.95E-01
WHSC1,0.463,3.22E-01,1.199,0.582,0.406,2.96E-01
HIF1A,-0.267,6.05E-01,0.334,0.623,0.407,2.98E-01
NCAPH2,1.302,9.65E-02,-0.305,0.602,0.407,2.99E-01
RAD51,0.111,4.56E-01,0.922,0.597,0.408,3.00E-01
ZNF639,0.625,2.66E-01,-0.053,0.61,0.408,3.00E-01
HNF1B,0.464,3.21E-01,0.998,0.586,0.41,3.04E-01
ZNF585B,0.193,4.24E-01,1.58,0.578,0.415,3.14E-01
BRD1,1.011,1.56E-01,-0.28,0.605,0.417,3.18E-01
CBFB,0.834,2.02E-01,-0.562,0.619,0.418,3.20E-01
SETDB1,-0.154,5.61E-01,0.893,0.6,0.42,3.25E-01
ZNF197,0.726,2.34E-01,0.513,0.589,0.421,3.27E-01
DDX21,1.138,1.28E-01,-0.162,0.598,0.422,3.28E-01
TARDBP,0.396,3.46E-01,-0.271,0.617,0.422,3.28E-01
CREB3,0.54,2.95E-01,0.779,0.585,0.422,3.29E-01
MED12,-0.174,5.69E-01,-0.556,0.654,0.422,3.30E-01
ZNF207,-0.485,6.86E-01,1.352,0.598,0.423,3.32E-01
GMEB2,0.761,2.23E-01,-0.26,0.607,0.423,3.32E-01
ZBTB40,0.083,4.67E-01,-0.17,0.621,0.424,3.33E-01
CBFA2T2,0.305,3.80E-01,1.086,0.581,0.424,3.33E-01
TCF7L2,-0.355,6.39E-01,-0.047,0.633,0.425,3.34E-01
ZNF28,0.426,3.35E-01,0.857,0.585,0.425,3.36E-01
KAT7,0.981,1.63E-01,-0.32,0.604,0.426,3.37E-01
FXR2,0.338,3.68E-01,0.972,0.582,0.428,3.42E-01
CUX1,-0.566,7.14E-01,0.241,0.627,0.428,3.42E-01
MCM2,0.175,4.30E-01,1.346,0.577,0.428,3.42E-01
NR2F6,0.085,4.66E-01,0.737,0.594,0.431,3.49E-01
LEF1,0.714,2.38E-01,0.247,0.592,0.437,3.60E-01
ZNF8,-0.23,5.91E-01,0.697,0.602,0.437,3.60E-01
EGR2,0.402,3.44E-01,-0.052,0.605,0.437,3.61E-01
TET3,0.629,2.65E-01,-0.277,0.606,0.437,3.62E-01
MAPK1,0.996,1.60E-01,-0.261,0.598,0.44,3.66E-01
MYBL2,0.415,3.39E-01,0.672,0.585,0.44,3.66E-01
