TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
MAFK,1.301,9.67E-02,1.906,0.516,0.149,1.48E-02
BAHD1,1.292,9.81E-02,2.68,0.467,0.149,1.48E-02
JMJD6,2.396,8.28E-03,0.673,0.614,0.152,1.57E-02
EBNA3C,1.861,3.14E-02,1.7,0.497,0.152,1.57E-02
ZNF549,0.981,1.63E-01,3.064,0.471,0.152,1.57E-02
PARP1,1.014,1.55E-01,2.723,0.475,0.152,1.58E-02
SMARCA2,1.499,6.70E-02,2.169,0.483,0.152,1.59E-02
SRF,1.979,2.39E-02,1.071,0.551,0.155,1.69E-02
SIRT1,1.691,4.55E-02,2.087,0.475,0.156,1.71E-02
ATF2,1.223,1.11E-01,1.822,0.52,0.156,1.72E-02
ZNF485,1.045,1.48E-01,2.495,0.478,0.159,1.79E-02
DRAP1,1.354,8.78E-02,1.611,0.528,0.159,1.79E-02
SMN1,1.006,1.57E-01,2.659,0.474,0.16,1.83E-02
PGR,1.209,1.13E-01,1.93,0.504,0.16,1.83E-02
TET2,1.613,5.34E-02,1.26,0.54,0.161,1.88E-02
MYOD1,1.543,6.14E-02,1.859,0.492,0.161,1.89E-02
NR2F6,1.4,8.08E-02,1.918,0.494,0.162,1.93E-02
SATB1,0.816,2.07E-01,2.544,0.49,0.165,2.01E-02
RING1,1.461,7.20E-02,1.996,0.483,0.166,2.06E-02
IRF5,1.043,1.49E-01,2.408,0.478,0.167,2.09E-02
ZNF2,1.411,7.92E-02,1.449,0.517,0.17,2.21E-02
ZBTB42,1.106,1.34E-01,2.131,0.486,0.172,2.28E-02
TCF21,1.787,3.70E-02,1.295,0.501,0.174,2.37E-02
ZNF823,0.994,1.60E-01,2.452,0.473,0.174,2.37E-02
TFAP2A,1.634,5.11E-02,1.407,0.498,0.175,2.41E-02
NFIL3,1.16,1.23E-01,1.897,0.495,0.175,2.41E-02
GTF2I,2.165,1.52E-02,1.37,0.484,0.177,2.47E-02
FANCD2,0.995,1.60E-01,2.405,0.473,0.178,2.55E-02
MAFF,1.075,1.41E-01,2.354,0.469,0.179,2.57E-02
CBX2,1.271,1.02E-01,1.418,0.515,0.179,2.57E-02
ZNF35,1.049,1.47E-01,2.157,0.479,0.18,2.61E-02
GATA1,2.565,5.16E-03,1.581,0.468,0.181,2.66E-02
LMNA,1.163,1.22E-01,2.186,0.472,0.181,2.66E-02
ZSCAN20,1.323,9.29E-02,2.164,0.467,0.181,2.66E-02
ZNF512,1.372,8.51E-02,1.864,0.478,0.181,2.68E-02
BATF,1.519,6.43E-02,1.3,0.502,0.183,2.74E-02
CTCFL,1.505,6.62E-02,0.583,0.581,0.183,2.76E-02
SCRT2,1.173,1.20E-01,2.419,0.455,0.187,2.92E-02
ZSCAN16,0.851,1.98E-01,1.979,0.504,0.187,2.92E-02
ZNF664,1.169,1.21E-01,2.427,0.454,0.187,2.94E-02
ZNF585A,0.95,1.71E-01,2.42,0.467,0.188,2.97E-02
EBNA3,1.193,1.16E-01,1.493,0.501,0.188,2.99E-02
TAL1,2.098,1.80E-02,1.592,0.467,0.188,3.01E-02
SP140,1.467,7.11E-02,1.538,0.483,0.189,3.04E-02
ZNF445,1.009,1.57E-01,2.092,0.475,0.193,3.26E-02
KLF16,1.263,1.03E-01,1.797,0.475,0.194,3.27E-02
ZNF75D,1.09,1.38E-01,2.401,0.455,0.194,3.27E-02
CENPT,0.85,1.98E-01,2.611,0.456,0.197,3.42E-02
ASH2L,1.229,1.10E-01,2.035,0.461,0.2,3.61E-02
DPPA2,0.95,1.71E-01,2.205,0.467,0.201,3.65E-02
ATF4,1.242,1.07E-01,1.849,0.467,0.201,3.67E-02
ZNF563,0.93,1.76E-01,2.249,0.465,0.201,3.67E-02
ZFP28,1.138,1.28E-01,2.217,0.455,0.203,3.75E-02
BRDU,1.379,8.40E-02,2.051,0.452,0.203,3.77E-02
ZNF440,0.816,2.07E-01,2.62,0.452,0.203,3.77E-02
ZNF17,0.818,2.07E-01,2.575,0.452,0.205,3.85E-02
TRIM22,1.437,7.54E-02,1.3,0.481,0.207,3.97E-02
SPIB,1.316,9.41E-02,1.779,0.465,0.208,4.04E-02
ZNF425,0.92,1.79E-01,2.213,0.464,0.208,4.04E-02
YBX1,1.181,1.19E-01,2.233,0.446,0.208,4.06E-02
EBF1,1.565,5.88E-02,1.392,0.471,0.208,4.06E-02
ZNF248,0.805,2.10E-01,2.612,0.451,0.208,4.08E-02
FOXP1,0.973,1.65E-01,1.33,0.505,0.209,4.12E-02
ZNF384,1.144,1.26E-01,1.633,0.473,0.211,4.23E-02
SMAD4,0.923,1.78E-01,1.091,0.537,0.212,4.27E-02
ZNF22,0.884,1.88E-01,2.237,0.46,0.212,4.29E-02
ZNF488,0.993,1.60E-01,2.436,0.444,0.213,4.36E-02
CHD8,0.909,1.82E-01,1.693,0.481,0.215,4.49E-02
ZNF778,0.713,2.38E-01,1.828,0.496,0.215,4.49E-02
ZTA,1.035,1.50E-01,2.26,0.447,0.217,4.58E-02
HNF1B,1.037,1.50E-01,1.577,0.478,0.218,4.65E-02
ARRB1,1.068,1.43E-01,2.148,0.448,0.219,4.72E-02
TCF7,0.624,2.66E-01,1.56,0.516,0.22,4.79E-02
ZNF573,0.81,2.09E-01,2.406,0.452,0.22,4.82E-02
GLIS1,1.506,6.60E-02,1.481,0.459,0.22,4.82E-02
CDCA2,0.944,1.73E-01,1.895,0.467,0.221,4.84E-02
TFAP4,1.253,1.05E-01,1.645,0.458,0.221,4.86E-02
ZNF133,0.779,2.18E-01,2.439,0.448,0.222,4.91E-02
ZNF320,1.176,1.20E-01,2.131,0.443,0.223,4.96E-02
RYBP,1.463,7.17E-02,0.174,0.525,0.224,5.08E-02
IRF4,1.449,7.36E-02,1.246,0.468,0.226,5.18E-02
ATF7IP,0.459,3.23E-01,2.386,0.47,0.227,5.28E-02
SF1,0.754,2.25E-01,2.467,0.445,0.228,5.35E-02
NCAPG2,0.887,1.87E-01,1.984,0.46,0.23,5.45E-02
CBX5,0.717,2.37E-01,1.483,0.498,0.23,5.51E-02
TEAD4,0.468,3.20E-01,0.88,0.631,0.231,5.56E-02
ZNF134,0.759,2.24E-01,2.416,0.445,0.232,5.61E-02
TCF7L1,0.845,1.99E-01,0.898,0.524,0.234,5.74E-02
PRDM14,0.923,1.78E-01,1.715,0.465,0.234,5.77E-02
ZNF780A,0.747,2.28E-01,2.42,0.444,0.234,5.77E-02
HES1,0.544,2.93E-01,1.377,0.516,0.235,5.82E-02
ZNF697,0.506,3.07E-01,2.429,0.455,0.236,5.90E-02
ZBTB48,1.162,1.23E-01,0.823,0.494,0.236,5.93E-02
CEBPB,1.063,1.44E-01,0.677,0.505,0.237,5.98E-02
ZNF506,0.812,2.08E-01,2.12,0.452,0.237,5.98E-02
BATF3,1.021,1.54E-01,1.262,0.476,0.237,6.01E-02
SRCAP,0.761,2.24E-01,2.319,0.446,0.238,6.04E-02
ZNF101,0.651,2.58E-01,2.105,0.464,0.238,6.07E-02
ZNF781,0.803,2.11E-01,2.236,0.446,0.238,6.09E-02
ZNF93,0.822,2.06E-01,2.044,0.453,0.239,6.12E-02
ZNF436,0.905,1.83E-01,1.741,0.463,0.239,6.15E-02
NFIC,1.125,1.30E-01,1.658,0.451,0.24,6.23E-02
NKX2-1,0.801,2.12E-01,1.456,0.481,0.24,6.26E-02
MBD4,0.901,1.84E-01,1.669,0.462,0.242,6.40E-02
ZNF140,0.919,1.79E-01,2.385,0.431,0.243,6.43E-02
ZNF366,0.962,1.68E-01,1.633,0.457,0.243,6.46E-02
MBD1,1.305,9.59E-02,0.732,0.479,0.244,6.52E-02
CRY1,0.723,2.35E-01,2.38,0.441,0.247,6.78E-02
HCFC1R1,0.872,1.92E-01,1.658,0.458,0.249,6.93E-02
NR5A2,0.853,1.97E-01,1.891,0.445,0.256,7.55E-02
PCGF2,1.15,1.25E-01,1.173,0.455,0.26,7.90E-02
LMNB1,0.777,2.18E-01,1.86,0.448,0.26,7.93E-02
LDB1,0.769,2.21E-01,1.874,0.447,0.261,8.03E-02
SND1,1.041,1.49E-01,1.131,0.462,0.262,8.13E-02
PRDM12,0.624,2.67E-01,2.336,0.432,0.268,8.68E-02
BIRA,0.875,1.91E-01,2.042,0.431,0.268,8.68E-02
SMARCA5,0.629,2.65E-01,1.438,0.469,0.269,8.71E-02
KDM4A,1.204,1.14E-01,0.569,0.468,0.269,8.75E-02
MYNN,0.728,2.33E-01,1.434,0.463,0.27,8.82E-02
ZNF182,0.746,2.28E-01,1.823,0.444,0.272,9.07E-02
TTF2,0.351,3.63E-01,0.168,0.632,0.272,9.07E-02
MYBL2,0.808,2.10E-01,1.51,0.451,0.274,9.21E-02
PAX5,1.048,1.47E-01,0.674,0.469,0.276,9.43E-02
ZNF48,0.577,2.82E-01,2.339,0.427,0.277,9.54E-02
PLRG1,0.705,2.40E-01,2.218,0.425,0.278,9.62E-02
ZNF354C,0.589,2.78E-01,2.234,0.429,0.278,9.66E-02
POLR2AphosphoS5,1.135,1.28E-01,0.72,0.46,0.279,9.81E-02
ZNF707,0.678,2.49E-01,1.99,0.438,0.28,9.84E-02
ZNF768,0.725,2.34E-01,1.77,0.442,0.281,9.96E-02
GRHL3,1.062,1.44E-01,1.206,0.444,0.282,1.01E-01
SOX13,0.852,1.97E-01,1.215,0.452,0.283,1.02E-01
PBX3,0.322,3.74E-01,0.456,0.548,0.284,1.04E-01
STAT4,0.47,3.19E-01,1.269,0.473,0.284,1.04E-01
SMARCC1,0.439,3.30E-01,0.297,0.539,0.285,1.04E-01
MEIS1,0.931,1.76E-01,1.314,0.442,0.285,1.05E-01
TCF12,0.365,3.57E-01,0.631,0.521,0.289,1.09E-01
ZFP64,0.709,2.39E-01,1.446,0.449,0.29,1.10E-01
PRDM10,0.977,1.64E-01,1.269,0.439,0.29,1.10E-01
ZNF362,0.864,1.94E-01,1.596,0.433,0.29,1.10E-01
WT1,0.943,1.73E-01,1.143,0.445,0.291,1.11E-01
EWSR1,0.219,4.13E-01,0.956,0.512,0.292,1.12E-01
HMG20A,0.827,2.04E-01,1.075,0.454,0.293,1.13E-01
ZNF467,0.845,1.99E-01,0.96,0.455,0.293,1.13E-01
ZNF292,0.586,2.79E-01,2.019,0.429,0.295,1.15E-01
ZNF605,0.586,2.79E-01,2.023,0.428,0.295,1.16E-01
ZNF766,0.408,3.42E-01,1.218,0.469,0.298,1.19E-01
SNAI2,0.738,2.30E-01,0.581,0.473,0.299,1.20E-01
ZNF202,0.49,3.12E-01,0.861,0.478,0.299,1.20E-01
ZNF770,0.669,2.52E-01,1.617,0.436,0.3,1.22E-01
ZMYM3,0.908,1.82E-01,0.835,0.449,0.304,1.27E-01
DACOR1,0.516,3.03E-01,2.03,0.42,0.308,1.32E-01
ZNF136,0.435,3.32E-01,2.333,0.413,0.31,1.33E-01
ZNF600,0.934,1.75E-01,1.058,0.436,0.31,1.34E-01
AHR,0.504,3.07E-01,1.578,0.44,0.311,1.35E-01
GTF3C5,0.91,1.81E-01,-0.057,0.474,0.311,1.35E-01
H2AFX,0.372,3.55E-01,1.826,0.438,0.311,1.36E-01
TSHZ1,0.693,2.44E-01,1.338,0.438,0.312,1.37E-01
ZNF429,0.481,3.15E-01,2.109,0.417,0.312,1.37E-01
ZBTB6,0.968,1.67E-01,0.833,0.441,0.313,1.38E-01
IKZF1,1.013,1.56E-01,0.873,0.433,0.316,1.42E-01
SMARCE1,0.28,3.90E-01,1.118,0.469,0.317,1.43E-01
SOX4,0.914,1.80E-01,1.138,0.427,0.319,1.46E-01
EGR3,0.717,2.37E-01,1.118,0.441,0.319,1.46E-01
ZNF479,0.614,2.70E-01,1.467,0.431,0.32,1.47E-01
RUNX2,0.189,4.25E-01,1.089,0.475,0.32,1.47E-01
DROSHA,0.666,2.53E-01,-0.404,0.506,0.321,1.49E-01
ZNF430,0.451,3.26E-01,2.079,0.414,0.321,1.49E-01
RELB,0.896,1.85E-01,1.153,0.423,0.324,1.53E-01
ZNF287,0.405,3.43E-01,2.157,0.411,0.325,1.54E-01
ICE2,0.716,2.37E-01,1.07,0.441,0.325,1.55E-01
SMARCA4,0.302,3.81E-01,-0.532,0.581,0.326,1.56E-01
ZNF788,0.487,3.13E-01,1.836,0.418,0.326,1.56E-01
MAFG,0.643,2.60E-01,1.676,0.415,0.326,1.56E-01
ZNF808,0.398,3.46E-01,2.173,0.41,0.326,1.56E-01
ATF3,0.162,4.36E-01,0.058,0.531,0.326,1.57E-01
SSRP1,0.136,4.46E-01,1.418,0.46,0.327,1.57E-01
TFAP2C,0.737,2.31E-01,1.018,0.436,0.328,1.59E-01
MRE11A,0.729,2.33E-01,0.925,0.44,0.328,1.59E-01
RFX1,0.478,3.16E-01,1.157,0.443,0.331,1.64E-01
CBFA2T2,0.526,3.00E-01,1.508,0.421,0.335,1.69E-01
BCL6,0.706,2.40E-01,0.326,0.455,0.336,1.70E-01
KDM1A,-0.145,5.58E-01,0.436,0.544,0.337,1.72E-01
ZNF16,0.542,2.94E-01,1.627,0.413,0.337,1.73E-01
ZNF534,0.712,2.38E-01,0.82,0.44,0.339,1.75E-01
POU2F1,0.372,3.55E-01,2.072,0.408,0.339,1.76E-01
NCAPG,0.099,4.61E-01,0.826,0.475,0.344,1.83E-01
REPIN1,0.151,4.40E-01,0.797,0.472,0.344,1.84E-01
ESRRA,0.45,3.26E-01,0.829,0.447,0.345,1.85E-01
SON,0.643,2.60E-01,0.869,0.434,0.345,1.86E-01
BRD9,0.736,2.31E-01,0.72,0.434,0.347,1.88E-01
ZNF28,0.577,2.82E-01,1.099,0.427,0.347,1.88E-01
PPARGC1A,0.6,2.74E-01,0.987,0.43,0.348,1.90E-01
USP49,0.256,3.99E-01,2.21,0.396,0.353,1.98E-01
LMTK3,0.235,4.07E-01,1.356,0.434,0.354,2.00E-01
ZNF438,0.557,2.89E-01,1.177,0.418,0.355,2.02E-01
MITF,0.341,3.67E-01,1.188,0.433,0.356,2.02E-01
SP7,0.771,2.21E-01,0.629,0.425,0.357,2.05E-01
ZNF558,0.562,2.87E-01,1.152,0.418,0.357,2.05E-01
IKZF2,0.716,2.37E-01,0.756,0.425,0.358,2.06E-01
ILK,0.404,3.43E-01,1.609,0.405,0.362,2.13E-01
CLOCK,0.234,4.08E-01,1.794,0.413,0.362,2.13E-01
ZNF92,0.466,3.21E-01,1.292,0.416,0.362,2.13E-01
CUX1,0.255,3.99E-01,0.849,0.447,0.363,2.14E-01
NFE2L1,0.414,3.40E-01,1.208,0.421,0.363,2.15E-01
DLX2,0.482,3.15E-01,1.208,0.417,0.363,2.15E-01
TBX21,0.54,2.95E-01,0.458,0.438,0.365,2.18E-01
ZNF554,0.428,3.35E-01,1.388,0.413,0.365,2.19E-01
NOTCH3,0.255,3.99E-01,2.014,0.396,0.368,2.23E-01
CTBP2,0.01,4.96E-01,-0.201,0.511,0.368,2.23E-01
ZNF18,0.282,3.89E-01,0.043,0.468,0.368,2.24E-01
BCOR,0.374,3.54E-01,-0.599,0.495,0.369,2.25E-01
ZNF331,0.278,3.91E-01,1.86,0.398,0.369,2.25E-01
ZNF141,0.438,3.31E-01,1.234,0.413,0.371,2.30E-01
NIPBL,0.09,4.64E-01,-0.425,0.514,0.372,2.30E-01
LARP7,0.159,4.37E-01,1.229,0.431,0.374,2.35E-01
CREM,0.448,3.27E-01,0.67,0.433,0.376,2.38E-01
RUNX3,0.514,3.04E-01,0.801,0.42,0.376,2.39E-01
RARA,-0.384,6.50E-01,0.06,0.541,0.377,2.40E-01
ETV6,0.391,3.48E-01,0.766,0.43,0.38,2.45E-01
ZNF641,0.493,3.11E-01,0.682,0.422,0.381,2.48E-01
ZFP41,0.278,3.91E-01,1.582,0.4,0.384,2.52E-01
ESCO2,0.547,2.92E-01,0.352,0.423,0.385,2.55E-01
NFKB2,0.484,3.14E-01,0.836,0.414,0.386,2.56E-01
HIRA,0.135,4.46E-01,0.78,0.442,0.388,2.60E-01
ZNF341,0.813,2.08E-01,-0.125,0.424,0.388,2.61E-01
ZNF257,0.502,3.08E-01,0.485,0.419,0.39,2.65E-01
CNOT3,0.673,2.50E-01,0.302,0.417,0.391,2.67E-01
SIX4,0.146,4.42E-01,2.049,0.385,0.393,2.70E-01
TERF1,0.455,3.25E-01,0.725,0.415,0.394,2.73E-01
ZNF423,0.68,2.48E-01,0.132,0.418,0.395,2.74E-01
PBX1,-0.015,5.06E-01,0.932,0.441,0.395,2.75E-01
ZNF121,0.52,3.02E-01,0.696,0.409,0.397,2.79E-01
MTA2,0.299,3.83E-01,0.475,0.43,0.398,2.79E-01
LHX2,0.168,4.33E-01,0.911,0.423,0.398,2.81E-01
EBNA2,0.387,3.50E-01,0.9,0.409,0.399,2.82E-01
FOXK1,0.062,4.75E-01,1.402,0.412,0.401,2.86E-01
H3F3B,0.231,4.09E-01,1.537,0.394,0.402,2.88E-01
SPI1,-0.901,8.16E-01,-0.032,0.624,0.403,2.89E-01
ZNF335,0.724,2.35E-01,-0.357,0.43,0.403,2.90E-01
FAIRE,-0.671,7.49E-01,-0.267,0.585,0.404,2.91E-01
SRC,0.125,4.50E-01,0.534,0.435,0.405,2.95E-01
CBX3,-0.019,5.08E-01,1.529,0.411,0.406,2.96E-01
EZH1,0.017,4.93E-01,-1.378,0.565,0.406,2.96E-01
ZMIZ1,0.287,3.87E-01,0.052,0.438,0.406,2.96E-01
RBL1,0.396,3.46E-01,0.741,0.41,0.407,2.99E-01
ZNF175,-0.108,5.43E-01,1.07,0.434,0.41,3.04E-01
ZNF84,0.236,4.07E-01,1.311,0.394,0.411,3.05E-01
ZFAT,0.298,3.83E-01,0.998,0.4,0.411,3.07E-01
VDR,-0.153,5.61E-01,-0.316,0.487,0.412,3.08E-01
KDM2B,0.115,4.54E-01,-1.738,0.596,0.413,3.10E-01
NCOR2,0.318,3.75E-01,0.287,0.419,0.416,3.15E-01
ZNF394,0.579,2.81E-01,-0.057,0.414,0.416,3.17E-01
ZNF274,-0.029,5.12E-01,1.673,0.395,0.416,3.17E-01
CBX4,0.582,2.80E-01,-0.394,0.428,0.417,3.18E-01
ZNF284,0.182,4.28E-01,1.465,0.389,0.417,3.19E-01
SP4,0.305,3.80E-01,-0.837,0.465,0.42,3.24E-01
CHRM2,0.073,4.71E-01,-0.31,0.456,0.422,3.28E-01
ZNF138,0.201,4.20E-01,1.298,0.391,0.422,3.29E-01
SIRT6,0.265,3.96E-01,0.927,0.397,0.422,3.30E-01
HMBOX1,0.253,4.00E-01,0.943,0.396,0.426,3.36E-01
LRWD1,0.066,4.74E-01,1.792,0.377,0.426,3.38E-01
RFX5,0.104,4.59E-01,-0.593,0.466,0.427,3.39E-01
GREB1,-0.161,5.64E-01,0.923,0.43,0.427,3.40E-01
AEBP2,0.115,4.54E-01,1.079,0.399,0.428,3.42E-01
ZNF486,0.046,4.82E-01,1.832,0.374,0.43,3.45E-01
CEBPG,0.232,4.08E-01,1.096,0.391,0.432,3.49E-01
PBX2,0.034,4.87E-01,0.491,0.422,0.432,3.51E-01
RBPJ,-0.11,5.44E-01,-0.497,0.474,0.433,3.52E-01
HIF1A,-0.257,6.01E-01,0.352,0.449,0.433,3.52E-01
NFATC3,0.301,3.82E-01,0.447,0.401,0.435,3.55E-01
JUND,-0.677,7.51E-01,0.078,0.491,0.435,3.57E-01
HDAC4,0.368,3.57E-01,0.125,0.407,0.436,3.59E-01
ZNF695,0.383,3.51E-01,0.046,0.409,0.439,3.65E-01
MEF2A,0.124,4.51E-01,0.104,0.421,0.441,3.69E-01
HDAC2,-0.142,5.57E-01,-1.353,0.526,0.441,3.70E-01
TEAD1,0.096,4.62E-01,0.674,0.406,0.444,3.75E-01
TERF2,0.271,3.93E-01,0.409,0.398,0.444,3.75E-01
HIC1,0.401,3.44E-01,-0.088,0.407,0.444,3.76E-01
EMX1,0.5,3.09E-01,-0.666,0.424,0.445,3.78E-01
ARNT,-0.317,6.25E-01,-0.056,0.456,0.447,3.82E-01
CBX8,-0.151,5.60E-01,-1.448,0.525,0.447,3.83E-01
BANP,-0.077,5.31E-01,0.815,0.413,0.447,3.83E-01
ZNF692,0.494,3.11E-01,-0.413,0.412,0.448,3.85E-01
CBX6,0.367,3.57E-01,-0.036,0.402,0.449,3.87E-01
ZNF671,0.205,4.19E-01,0.785,0.391,0.449,3.87E-01
GRHL2,-0.176,5.70E-01,0.938,0.412,0.453,3.94E-01
MAX,-0.02,5.08E-01,-1.625,0.509,0.454,3.97E-01
FOXP2,0.25,4.01E-01,-0.585,0.433,0.454,3.98E-01
ZNF207,-0.302,6.19E-01,1.501,0.395,0.454,3.98E-01
ZNF304,0.058,4.77E-01,1.277,0.376,0.455,4.00E-01
PSIP1,0.034,4.86E-01,-0.066,0.422,0.457,4.04E-01
FLI1,-0.619,7.32E-01,-0.475,0.497,0.457,4.04E-01
L3MBTL4,0.306,3.80E-01,-0.098,0.401,0.458,4.06E-01
USF1,-0.157,5.62E-01,-1.06,0.483,0.458,4.07E-01
ZNF263,-0.064,5.26E-01,-0.901,0.468,0.458,4.07E-01
POU2F2,0.212,4.16E-01,0.05,0.403,0.459,4.08E-01
FOXO3,0.013,4.95E-01,0.182,0.413,0.459,4.09E-01
ZNF44,0.231,4.09E-01,0.328,0.393,0.46,4.11E-01
PKNOX1,0.169,4.33E-01,0.833,0.384,0.461,4.13E-01
ZNF682,0.295,3.84E-01,-0.061,0.397,0.463,4.18E-01
TRAF7,0.4,3.45E-01,-1.024,0.432,0.465,4.22E-01
ZNF217,0.057,4.77E-01,1.106,0.376,0.466,4.24E-01
ERG,-0.783,7.83E-01,-0.888,0.542,0.467,4.25E-01
ZNF8,-0.097,5.39E-01,0.871,0.396,0.467,4.25E-01
ZNF585B,-0.021,5.08E-01,1.298,0.376,0.467,4.25E-01
ZKSCAN5,0.336,3.69E-01,-0.35,0.404,0.467,4.27E-01
ZNF597,0.203,4.20E-01,0.314,0.391,0.468,4.28E-01
NONO,-0.166,5.66E-01,1.567,0.376,0.468,4.28E-01
WRNIP1,0.295,3.84E-01,-0.202,0.4,0.469,4.32E-01
ZNF346,0.418,3.38E-01,-0.476,0.403,0.469,4.32E-01
TCF7L2,-0.896,8.15E-01,-0.678,0.533,0.471,4.36E-01
ZEB2,0.13,4.48E-01,-0.179,0.412,0.471,4.36E-01
ZNF501,0.463,3.22E-01,-0.69,0.411,0.472,4.37E-01
BACH1,-0.381,6.48E-01,-0.273,0.451,0.472,4.38E-01
NFKB1,0.111,4.56E-01,-0.024,0.402,0.474,4.41E-01
ZBTB17,-0.329,6.29E-01,-0.593,0.463,0.474,4.42E-01
KDM5B,0.109,4.57E-01,-1.076,0.446,0.478,4.50E-01
LYL1,-0.395,6.54E-01,0.424,0.42,0.482,4.60E-01
ZFP2,0.275,3.92E-01,-0.671,0.415,0.482,4.61E-01
MBD2,-1.003,8.42E-01,-1.317,0.609,0.484,4.65E-01
TP73,-0.151,5.60E-01,0.855,0.389,0.486,4.68E-01
LIN9,0.087,4.65E-01,0.564,0.379,0.486,4.68E-01
EGLN2,0.17,4.33E-01,0.049,0.388,0.487,4.71E-01
MEF2C,0.225,4.11E-01,-0.148,0.393,0.487,4.71E-01
ZNF580,0.264,3.96E-01,-0.225,0.392,0.489,4.75E-01
DEK,0.011,4.96E-01,-0.593,0.423,0.489,4.76E-01
ZNF264,-0.24,5.95E-01,-0.072,0.422,0.49,4.77E-01
LEF1,-0.898,8.16E-01,-1.355,0.571,0.49,4.78E-01
BHLHE40,0.074,4.71E-01,-0.611,0.419,0.492,4.82E-01
ZNF528,0.194,4.23E-01,-0.136,0.39,0.492,4.83E-01
ZNF414,0.314,3.77E-01,-0.768,0.404,0.493,4.84E-01
ZBTB26,-0.03,5.12E-01,-1.322,0.456,0.493,4.85E-01
ZBTB8A,0.386,3.50E-01,-0.897,0.4,0.5,4.99E-01
KLF4,-0.8,7.88E-01,-0.279,0.459,0.5,5.01E-01
AGO1,-0.162,5.64E-01,0.305,0.395,0.5,5.01E-01
ZFP37,0.356,3.61E-01,-0.844,0.399,0.501,5.03E-01
TLX1,0.037,4.85E-01,0.402,0.374,0.502,5.04E-01
MAF,-0.893,8.14E-01,-0.949,0.5,0.502,5.05E-01
MECOM,0.039,4.84E-01,0.35,0.375,0.504,5.08E-01
ZNF611,0.144,4.43E-01,-0.125,0.385,0.504,5.08E-01
RXRA,-1.261,8.96E-01,-0.662,0.515,0.504,5.09E-01
TRIM24,-0.491,6.88E-01,-0.598,0.451,0.504,5.09E-01
PTRF,-0.121,5.48E-01,1.07,0.365,0.505,5.11E-01
CREBBP,-0.588,7.22E-01,-0.296,0.443,0.506,5.13E-01
ZNF282,0.332,3.70E-01,-0.802,0.395,0.508,5.17E-01
BACH2,0.002,4.99E-01,0.159,0.38,0.509,5.20E-01
TRIM25,-0.004,5.01E-01,-0.685,0.418,0.509,5.20E-01
ZNF765,-0.146,5.58E-01,1.212,0.357,0.509,5.21E-01
JUNB,-0.623,7.34E-01,-0.324,0.445,0.51,5.22E-01
STAT3,-0.648,7.42E-01,-0.426,0.45,0.511,5.25E-01
ZXDB,0.304,3.81E-01,-0.814,0.394,0.512,5.27E-01
EPAS1,0.005,4.98E-01,0.368,0.371,0.512,5.27E-01
RELA,-1.3,9.03E-01,-0.561,0.498,0.512,5.28E-01
SS18,0.052,4.79E-01,-0.6,0.404,0.513,5.29E-01
MYF5,0.028,4.89E-01,0.184,0.374,0.513,5.29E-01
ZNF623,0.034,4.87E-01,0.074,0.376,0.514,5.32E-01
TBL1XR1,-0.008,5.03E-01,-0.414,0.399,0.515,5.34E-01
TAT,-0.009,5.04E-01,0.385,0.37,0.515,5.35E-01
ZNF547,-0.005,5.02E-01,-0.117,0.387,0.516,5.36E-01
MORC2,-0.614,7.30E-01,-0.929,0.465,0.517,5.37E-01
DPF2,-0.243,5.96E-01,0.586,0.383,0.517,5.38E-01
ZNF837,-0.07,5.28E-01,0.345,0.376,0.517,5.38E-01
DDX5,-0.426,6.65E-01,-0.775,0.443,0.518,5.41E-01
MCM7,-0.457,6.76E-01,0.672,0.393,0.52,5.45E-01
OVOL3,-0.033,5.13E-01,-0.146,0.388,0.523,5.51E-01
TEAD2,-0.115,5.46E-01,0.704,0.364,0.523,5.52E-01
USF2,-0.359,6.40E-01,-1.075,0.445,0.528,5.62E-01
NOTCH1,-1.345,9.11E-01,-1.499,0.581,0.528,5.63E-01
INTS3,0.117,4.53E-01,-0.421,0.382,0.529,5.65E-01
CENPC,-0.281,6.11E-01,1.352,0.343,0.529,5.65E-01
ZFP69B,0.184,4.27E-01,-0.859,0.393,0.53,5.66E-01
L3MBTL2,0.027,4.89E-01,-0.192,0.376,0.531,5.69E-01
DAXX,-0.082,5.33E-01,0.268,0.369,0.531,5.69E-01
ZNF280A,-0.225,5.89E-01,1.111,0.349,0.533,5.73E-01
ZC3H8,-0.125,5.50E-01,-0.446,0.396,0.533,5.73E-01
STAT5A,-0.154,5.61E-01,-0.305,0.393,0.535,5.77E-01
ZNF586,-0.324,6.27E-01,1.358,0.339,0.536,5.80E-01
PRKDC,-0.073,5.29E-01,-0.136,0.378,0.537,5.83E-01
ZNF468,0.154,4.39E-01,-0.747,0.386,0.537,5.84E-01
ELF3,-0.037,5.15E-01,-0.038,0.371,0.538,5.85E-01
C11orf30,-0.234,5.93E-01,0.116,0.377,0.538,5.86E-01
ZNF260,-0.085,5.34E-01,0.279,0.363,0.538,5.86E-01
CD74,-0.324,6.27E-01,-0.1,0.393,0.539,5.88E-01
ZBTB1,-0.053,5.21E-01,-0.283,0.378,0.542,5.95E-01
CAMTA2,-0.102,5.41E-01,0.254,0.362,0.544,5.97E-01
PTTG1,-0.316,6.24E-01,0.745,0.357,0.549,6.09E-01
